run,origin,kind,bag_observer_ns,ros_now_ns,px4_source_stamp_ns,diagnostic_sequence,attempt_generation,outcome,nav_state,executor_in_charge,flags,retry_deadline_steady_ns,raw_command,raw_result,source_file
C,PX4_RAW,RAW_MODE_COMPLETED,1790144836901798782,,70512000000,,,,26,,,,:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/px4_protocol_raw.jsonl
C,PX4_RAW,RAW_HOLD_COMMAND,1790144836902991095,,0,,,,,,,,100001:4.0,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/px4_protocol_raw.jsonl
C,PX4_RAW,RAW_MODE_COMMAND_ACK,1790144836926636378,,70532000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/px4_protocol_raw.jsonl
C,AUDIT,HOLD_REQUEST,1790144836927703652,70512000000,0,5708,0,0,,,1,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,SCHEDULE_ATTEMPT,1790144836927711165,70512000000,0,5709,1,0,,,3,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,RETRY_TICK,1790144836957636605,70540000000,0,5713,1,0,,,3,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144836957642050,70544000000,70544000000,5714,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144837577598562,71048000000,71048000000,5747,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144838217649371,71552000000,71552000000,5780,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144838837676960,72056000000,72056000000,5813,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144839477642917,72560000000,72560000000,5847,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144840097624611,73064000000,73064000000,5879,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144840737569501,73568000000,73568000000,5913,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144841357603863,74072000000,74072000000,5945,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144841997612201,74576000000,74576000000,5979,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144842617667821,75080000000,75080000000,6012,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
C,AUDIT,VEHICLE_STATUS,1790144843257641292,75584000000,75584000000,6045,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-C-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145328902316524,7180000000,7180000000,43,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145328922391140,7204000000,7204000000,44,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145329402297201,7580000000,7468000000,57,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145329882319583,7972000000,7972000000,67,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145330482333548,8452000000,8452000000,81,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,PX4_RAW,RAW_MODE_COMPLETED,1790145338943233546,,15228000000,,,,17,,,,:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,AUDIT,VEHICLE_STATUS,1790145338962344810,15232000000,15232000000,274,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145339582442983,15736000000,15736000000,289,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145340222326644,16240000000,16240000000,302,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145340842319172,16744000000,16744000000,317,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145341482314671,17248000000,17248000000,331,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145342102267010,17752000000,17752000000,345,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145342742304185,18256000000,18256000000,360,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145343362304630,18760000000,18760000000,373,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145344002438778,19264000000,19264000000,388,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145344107844292,,19360000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,AUDIT,VEHICLE_STATUS,1790145344122286081,19360000000,19360000000,391,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145344257588502,,19480000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,AUDIT,EXECUTOR_ACTIVATE,1790145344258443954,19464000000,0,395,0,0,,,0,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,PX4_RAW,RAW_MODE_COMPLETED,1790145407578083499,,70136000000,,,,26,,,,:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,PX4_RAW,RAW_HOLD_COMMAND,1790145407579276102,,0,,,,,,,,100001:4.0,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145407587515541,,70144000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/px4_protocol_raw.jsonl
W1-fixed,AUDIT,HOLD_REQUEST,1790145407588156435,70136000000,0,6010,0,0,,,1,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,SCHEDULE_ATTEMPT,1790145407588163809,70136000000,0,6011,1,0,,,3,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145407622369827,70156000000,70156000000,6014,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145408242334807,70660000000,70660000000,6048,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145408882414598,71164000000,71164000000,6080,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145409502335592,71668000000,71668000000,6114,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145410142359238,72172000000,72172000000,6147,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145410762363964,72676000000,72676000000,6180,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145411402323782,73180000000,73180000000,6213,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145412022388567,73684000000,73684000000,6246,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145412662501409,74188000000,74188000000,6279,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145413282298467,74692000000,74692000000,6313,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145413922369840,75196000000,75196000000,6345,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W1-fixed,AUDIT,VEHICLE_STATUS,1790145414542363576,75700000000,75700000000,6379,1,1,4,1,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W1-fixed-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145499466706876,5816000000,5320000000,3,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145499486695609,5824000000,5824000000,4,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145500351820009,6328000000,6328000000,18,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145500566693661,6688000000,6688000000,29,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145501186707770,7192000000,7192000000,43,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145501826724404,7696000000,7696000000,57,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145501928931624,,7792000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,VEHICLE_STATUS,1790145501946693265,7792000000,7792000000,61,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145502138925572,,7960000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,VEHICLE_STATUS,1790145502326685888,8100000000,7972000000,70,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145502786688885,8476000000,8476000000,82,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145503386723832,8956000000,8956000000,95,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_MODE_COMPLETED,1790145511849712360,,15728000000,,,,17,,,,:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,VEHICLE_STATUS,1790145511866732193,15736000000,15736000000,288,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145512506660099,16240000000,16240000000,302,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145513126693466,16744000000,16744000000,316,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145513766718983,17248000000,17248000000,331,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145514386651715,17752000000,17752000000,345,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145515026714199,18256000000,18256000000,359,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145515646636775,18760000000,18760000000,374,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145516286753392,19264000000,19264000000,387,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145516906669445,19768000000,19768000000,402,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145516989077219,,19840000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,VEHICLE_STATUS,1790145517006723714,19840000000,19840000000,405,0,1,4,0,4,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145517168980400,,19984000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,EXECUTOR_ACTIVATE,1790145517169781538,19968000000,0,409,0,0,,,0,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,PX4_RAW,RAW_HOLD_COMMAND,1790145518310452344,,0,,,,,,,,100001:4.0,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,PX4_RAW,RAW_MODE_COMMAND_ACK,1790145518324019551,,20908000000,,,,,,,,100001:,0,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/px4_protocol_raw.jsonl
W2,AUDIT,HOLD_REQUEST,1790145518326769989,20896000000,0,532,0,0,,,9,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,SCHEDULE_ATTEMPT,1790145518326779198,20896000000,0,533,1,0,,,11,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,RETRY_TICK,1790145518326785607,20908000000,0,535,1,0,,,11,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145518346749513,20920000000,20920000000,537,1,1,4,1,12,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145518986680961,21424000000,21424000000,539,1,1,4,1,12,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145519606724130,21928000000,21928000000,540,1,1,4,1,12,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145520246698798,22432000000,22432000000,542,1,1,4,1,12,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
W2,AUDIT,VEHICLE_STATUS,1790145520866721493,22936000000,22936000000,544,1,1,4,1,12,0,,,/home/letandat/Dev/uav-navigation-experiment-runtime-observability-20260923/.artifacts/experiment_runtime_observability/20260923T041656Z-7da3e97c/run-W2-normalized/O3_HOLD_PROTOCOL_EVENTS.csv
