timestamp_ns,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,ground_truth_position,ground_truth_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_lio_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,external_mode_reason,lio_source_age_ms,ground_truth_source_age_ms,px4_state_source_age_ms,px4_setpoint_source_age_ms,planner_speed_mps,planner_acceleration_mps2,planner_lateral_acceleration_mps2,planner_jerk_mps3,lio_gt_position_error_m,lio_gt_velocity_error_mps,px4_gt_position_error_m,px4_gt_velocity_error_mps,gt_tracking_error_m,segment_id
24300000000,1,1.4400000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.01976204042087397,-0.3283657167504582,2.9820436662736722]","[0.4763393610943173,0.03230035440862278,0.0347371234989261]","[0.61514678374407,0.0749263541584018,-0.0494875995289949]","[-0.023685879250702035,0.015862996560826896,-0.004310851905667101]","[-0.052935984904166004,-0.34624778770803083,2.9790920854781113]","[0.4617381157684101,0.01863706743670397,0.06365750142181462]","[0.04304818400216085,-0.2587394987240034,2.9745774886376095]","[0.43699485487607054,0.0005147777430447333,0.045885726139375846]","[0.145423695,-0.0781844482,2.99528384]","[0.47633937,0.0323003531,0.034737125]","[0.615146756,0.074926354,-0.0494875982]","[0.13788102567195892,-0.07869166880846024,2.9947216510772705]","[0.5524359792470932,0.03567611612379551,0.032335177063941956]","[0.8646501451730728,0.11317017488181591,-0.08421500399708748]","[0.08233155310153961,-0.08169577270746231,2.998042106628418]","[0.44595974683761597,0.01814914122223854,0.024602433666586876]",0.07492318184036592,0.254984225600438,0.18286129253363784,0.0290571609363472,0.6849991658366102,0.9452621689928593,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,20.0,16.0,12.0,0.4786952763205886,0.6216659445435997,0.09991665674883311,0.028831215373623025,0.12996554507323319,0.0354468946456074,0.18286129253363784,0.0290571609363472,0.07379565385609758,LONG_RUN_1
24316000000,1,1.4560000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.027462189777273525,-0.32783930998058014,2.9825931231152008]","[0.4861779180054667,0.03350113074681205,0.03394482540466873]","[0.6146253817829168,0.0751659483215379,-0.04954620777165604]","[-0.041478836385683615,0.014085590563735664,-0.0030154341295389464]","[-0.045749731461604756,-0.3469265866015368,2.980080527802255]","[0.474427592588637,0.01821439614154741,0.06482536271367806]","[0.05047572480590559,-0.2586853395703221,2.9746749914073893]","[0.4503533082884299,0.0020406805553163346,0.04611197115731142]","[0.153123841,-0.0776580423,2.99583316]","[0.486177921,0.0335011296,0.0339448266]","[0.614625394,0.0751659498,-0.0495462082]","[0.14550243318080902,-0.07817485556006432,2.9952774047851562]","[0.5629349946975708,0.037360427901148796,0.03161328844726086]","[0.858147531747818,0.11472828686237335,-0.08314389735460281]","[0.09320840239524841,-0.08139799535274506,2.9987592697143555]","[0.4649900794029236,0.020031271502375603,0.023233171552419662]",0.07570087631922945,0.2555723582959803,0.18394819002981183,0.032578150694035454,0.6971622637615956,0.9383836792555278,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,16.0,16.0,12.0,0.4885115606505119,0.6211836334156144,0.09802055629187426,0.04390888944654713,0.1306716340114817,0.034515956657369146,0.18394819002981183,0.032578150694035454,0.07331160363652653,LONG_RUN_1
24332000000,1,1.4720000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.035319677169291894,-0.32729366133527976,2.9831298965694177]","[0.49600585779720785,0.03470551291934486,0.03315175531838983]","[0.6138198266404694,0.07537707384512582,-0.04958410364121445]","[-0.059203238088716637,0.012304582019712067,-0.0017219322313865304]","[-0.037987451123187785,-0.3466216835644533,2.980403679261494]","[0.48951550510785036,0.020511107888155588,0.06527635503980952]","[0.05811714973304172,-0.2586066226169509,2.9747550042922715]","[0.4640038508882351,0.003613768630551866,0.04634023689883918]","[0.160981342,-0.0771123916,2.99637008]","[0.496005863,0.0347055122,0.033151757]","[0.613819838,0.0753770769,-0.0495841019]","[0.15508821606636047,-0.07752162963151932,2.995967388153076]","[0.578632578253746,0.03953426796942949,0.030842382460832596]","[0.8671939522027969,0.11770735867321491,-0.08227052167057991]","[0.10073380917310715,-0.0811779797077179,2.999208450317383]","[0.47770068049430847,0.02133021503686905,0.02224487066268921]",0.07586131927795299,0.2551675083145152,0.18410614875377104,0.03289471520746019,0.7129643850805589,0.9436562890908747,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,8.0,12.0,0.49832250849909354,0.6204152368956554,0.09616438732649474,0.06049290197600523,0.13044022687896425,0.03598529067906157,0.18410614875377104,0.03289471520746019,0.07285446358214395,LONG_RUN_1
24348000000,1,1.488,MAIN,MAIN,TRACK_MAIN,False,"[0.0433342964000371,-0.3267287167674837,2.983653976934196]","[0.5058186432497678,0.035913045009069416,0.03235824436044744]","[0.6127313005906151,0.07555968099370809,-0.049601323855092624]","[-0.07684844077319697,0.010520956964047132,-0.0004311022033129247]","[-0.029997758715488727,-0.3462815173924857,2.9807074867656755]","[0.5041407749995479,0.022988166888342307,0.06545532267780407]","[0.06597566166922245,-0.25850248339399057,2.9748172144069223]","[0.47810604688894204,0.005246750089587512,0.04654867218295008]","[0.168995962,-0.0765474439,2.99689412]","[0.505818665,0.0359130464,0.0323582441]","[0.612731278,0.0755596831,-0.0496013239]","[0.16367902358373007,-0.07692085330684979,2.9965426524480185]","[0.5907653272151947,0.04140143531064192,0.0301166915645202]","[0.865240087111791,0.1195425974826018,-0.08097954094409943]","[0.10073380917310715,-0.0811779797077179,2.999208450317383]","[0.47770068049430847,0.02133021503686905,0.02224487066268921]",0.07595119567235782,0.25264957981245156,0.18233771089581136,0.02914647379976807,0.7262558197482122,0.9401497768610538,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,12.0,16.0,20.0,0.5081233144020748,0.6193619325108021,0.09434697126918719,0.07756648267016235,0.13019505189718136,0.03674270500051504,0.18233771089581136,0.02914647379976807,0.07242609138667123,LONG_RUN_1
24364000000,1,1.504,MAIN,MAIN,TRACK_MAIN,False,"[0.051505768835668334,-0.3261444295304885,2.9841653598001208]","[0.5156117574145104,0.03712327042873475,0.03156462296744793]","[0.611361154774926,0.07571373570632545,-0.04959791713395791]","[-0.09440397956502655,0.008735688673752892,0.0008563115411926031]","[-0.02179247958159005,-0.3459074216716186,2.980993275689823]","[0.5183323469585229,0.025281414147746515,0.06568008265094193]","[0.07404590312280511,-0.2583735279759885,2.9748623402343943]","[0.4924289518607665,0.006908560674115413,0.04672956763275237]","[0.177167431,-0.0759631619,2.99740553]","[0.515611768,0.0371232703,0.0315646231]","[0.611361146,0.0757137388,-0.049597919]","[0.17446974913279215,-0.07615470016996066,2.997232953707377]","[0.6083180606365204,0.04379159895082315,0.029329922671119373]","[0.8785223464171091,0.12294846152265866,-0.07998569309711456]","[0.11243779212236404,-0.08080707490444183,2.9998369216918945]","[0.4969029724597931,0.023304371163249016,0.020806537941098213]",0.07598204522787796,0.25327598956246267,0.18337805789227224,0.030997466514385986,0.7433612150104031,0.9485992496317033,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,24.0,20.0,0.5179092073080783,0.6180250680404197,0.0925671725350984,0.09481116434141217,0.12994139646190744,0.03698201781688794,0.18337805789227224,0.030997466514385986,0.07202429398635003,LONG_RUN_1
24380000000,1,1.52,MAIN,MAIN,TRACK_MAIN,False,"[0.05983374375122538,-0.3255407601866838,2.9846640460380214]","[0.5253807062929428,0.03833573217014956,0.03077122070167607]","[0.6097109063432609,0.07583921939238482,-0.04957394401646459]","[-0.11185956830261123,0.0069497376675612885,0.00213957616725427]","[-0.01337905789224706,-0.3454999723040425,2.981262250411173]","[0.5321015422509084,0.027325835888688792,0.06602388240597722]","[0.08231395622485121,-0.2582218329819387,2.974892131626124]","[0.5063511127306838,0.008524363746683661,0.046889355675471554]","[0.185495406,-0.075359486,2.99790406]","[0.525380731,0.0383357331,0.0307712201]","[0.609710932,0.0758392215,-0.049573943]","[0.18341341242194176,-0.0755104050040245,2.997779428958893]","[0.6203170567750931,0.0456702159717679,0.028617392759770155]","[0.8755379766225815,0.12383120320737362,-0.07876128703355789]","[0.12051323056221008,-0.08053382486104965,3.000229835510254]","[0.5096786022186279,0.024802688509225845,0.01988094113767147]",0.0759608891885752,0.25288869543575454,0.1835053460474375,0.03170978554346944,0.7565391094464183,0.9444930490816762,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,20.0,16.0,12.0,0.5276754522709618,0.6164061586627071,0.0908238976082311,0.11209567190873139,0.1296734551389735,0.03718480991457518,0.1835053460474375,0.03170978554346944,0.0716427820797782,LONG_RUN_1
24396000000,1,1.536,MAIN,MAIN,TRACK_MAIN,False,"[0.06831779871895914,-0.32491767661231696,2.9851500417834766]","[0.5351210214699734,0.039549973050075134,0.029978366063489366]","[0.6077822355943644,0.0759361287275265,-0.04952947667399593]","[-0.1292050995368601,0.0051640517059255014,0.003417970418610465]","[-0.004760556645887891,-0.3450589875081543,2.9815154943091713]","[0.5454420587141772,0.029355563550171368,0.0663153998131379]","[0.09084336651098998,-0.2580406050675466,2.974902247438193]","[0.5195138178559653,0.010015078880080887,0.0470641813735922]","[0.193979457,-0.0747364089,2.9983902]","[0.535121024,0.0395499729,0.0299783666]","[0.607782245,0.0759361312,-0.049529478]","[0.18973743170499802,-0.07504794746637344,2.998147130012512]","[0.6246910989284515,0.04683400131762028,0.02801981382071972]","[0.8499546051025391,0.12258755788207054,-0.07696495950222015]","[0.13304132223129272,-0.08008360117673874,3.000774383544922]","[0.5288690328598022,0.02702954038977623,0.01843118481338024]",0.07589023891632322,0.25372618912072215,0.18471256082760246,0.03459567083104518,0.7643154715909913,0.922236043230675,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,16.0,16.0,12.0,0.5374173521753517,0.6145068841028608,0.08911609403004314,0.12935342167153482,0.12944513911206773,0.03764222937981433,0.18471256082760246,0.03459567083104518,0.07130891383060699,LONG_RUN_1
24412000000,1,1.552,MAIN,MAIN,TRACK_MAIN,False,"[0.07695744003842701,-0.3242751539983475,2.985623358418341]","[0.5448282627014203,0.04076553595285205,0.02918638630667634]","[0.6055769831164652,0.07600447544949179,-0.04946459872540668]","[-0.14643064453118104,0.0033795657910194524,0.004690784617612846]","[0.004131081004408078,-0.3445777263037043,2.981748095073918]","[0.5599296914919494,0.03204115722251774,0.06647231126655949]","[0.09957482148210225,-0.25783485299981146,2.9748971028323226]","[0.5327831100399191,0.011550075576431652,0.04723640714763717]","[0.202619091,-0.0740938857,2.99886346]","[0.544828236,0.0407655351,0.0291863866]","[0.605576992,0.0760044754,-0.0494645983]","[0.1961393654346466,-0.07457577809691429,2.9985085129737854]","[0.6289611756801605,0.04799085296690464,0.02743057766929269]","[0.8237728476524353,0.12150069512426853,-0.07506842166185379]","[0.141664519906044,-0.07975094765424728,3.001110076904297]","[0.5417333245277405,0.028506839647889137,0.017452038824558258]",0.07570264644221297,0.25341454599661306,0.18485816202224944,0.035422405106908056,0.7720278511270023,0.8994419737982645,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,8.0,12.0,0.5471302494885597,0.6123290857830106,0.08744274933061656,0.14654473236210763,0.12915405436951272,0.039074816939182896,0.18485816202224944,0.035422405106908056,0.07099938097646605,LONG_RUN_1
24428000000,1,1.568,MAIN,MAIN,TRACK_MAIN,False,"[0.08575210320762211,-0.32361317484744695,2.9860840125493464]","[0.5544980204557645,0.04198196406976061,0.02839560725677918]","[0.603097146927879,0.07604428615399056,-0.04937940505176484]","[-0.1635264532614923,0.0015972021667370329,0.005957320665227028]","[0.012463386151863763,-0.3449763243286044,2.981930066171447]","[0.5728647067312662,0.03208039349285954,0.06638033454310532]","[0.108516525043197,-0.2576034738474066,2.974876211106939]","[0.5463959929872139,0.01316713214151526,0.04739209311847844]","[0.211413756,-0.0734319016,2.99932408]","[0.554498017,0.0419819653,0.0283956081]","[0.603097141,0.0760442838,-0.0493794046]","[0.20557637761036554,-0.0738699808716774,2.999014894167582]","[0.6405713856220245,0.04985715635120869,0.02675109418729941]","[0.8182520965735117,0.12268961717685063,-0.07350868235031764]","[0.141664519906044,-0.07975094765424728,3.001110076904297]","[0.5417333245277405,0.028506839647889137,0.017452038824558258]",0.07645178528944727,0.2506407125801489,0.18280734764059547,0.033962537518079525,0.784864864800705,0.8926171130527168,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,12.0,16.0,20.0,0.5568095280326992,0.6098747639741162,0.08580288992228816,0.16364272559619872,0.13003836881228012,0.037667725901741875,0.18280734764059547,0.033962537518079525,0.07071855725900487,LONG_RUN_1
24444000000,1,1.584,MAIN,MAIN,TRACK_MAIN,False,"[0.09470115343440474,-0.3229317289671948,2.98653202598381]","[0.564125918410159,0.04319880113511534,0.027606353132380308]","[0.6003448796176055,0.07605560209056883,-0.04927400161109411]","[-0.18048295441621065,-0.00018212968130627838,0.007216892041032631]","[0.021249488649636827,-0.34506162569146365,2.982103966847702]","[0.586073706309906,0.03287141560536765,0.06636330851099527]","[0.1176681892913333,-0.25734539065589945,2.97483985226258]","[0.5603104405224326,0.01487831220315076,0.0475226982279521]","[0.220362812,-0.0727504566,2.99977207]","[0.564125896,0.0431988016,0.0276063532]","[0.600344896,0.0760556012,-0.0492740013]","[0.21740552534659704,-0.07297436147928238,2.9996206363042197]","[0.6578165590763092,0.05228126980364323,0.025996397559841473]","[0.8285694619019827,0.12543881187836328,-0.07237602521975835]","[0.15502819418907166,-0.07920945435762405,3.001570701599121]","[0.5610902905464172,0.030777636915445328,0.016079062595963478]",0.07684066043699515,0.2515274552635175,0.18396390970262383,0.035243423700375,0.8016315784483294,0.8981155891152146,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,24.0,20.0,0.5664506147713906,0.6071460749500126,0.08419557997204657,0.18062727794205588,0.13055064566272048,0.03663968108371545,0.18396390970262383,0.035243423700375,0.07046814482774864,LONG_RUN_1
24460000000,1,1.6,MAIN,MAIN,TRACK_MAIN,False,"[0.1038038861875054,-0.32223081345952276,2.9869674257025243]","[0.5737076159006845,0.04441559165909334,0.02681894636935316]","[0.5973224854859307,0.07603847895847607,-0.04914850525311616]","[-0.19729075539625818,-0.001957533025775421,0.008468823803222301]","[0.030744087091112194,-0.34452728448040354,2.982281677136166]","[0.5999894198839715,0.03538696608907788,0.06650857686878639]","[0.12702103451562033,-0.2570595524477514,2.9747890730018947]","[0.5742053965900725,0.01666996471119695,0.04762508023885833]","[0.229465544,-0.0720495433,3.00020742]","[0.57370764,0.0444155931,0.026818946]","[0.597322464,0.0760384798,-0.0491485037]","[0.22718986123800278,-0.07222477160394192,3.0000985860824585]","[0.6692216247320175,0.05414323974400759,0.025332681834697723]","[0.8224684596061707,0.12646355479955673,-0.07087045535445213]","[0.164213165640831,-0.07881373912096024,3.001852035522461]","[0.5738809704780579,0.03230821713805199,0.015162318013608456]",0.07652988372928213,0.2512423227346599,0.1840848405669346,0.03603458231423398,0.8142785225337423,0.8906572851114812,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,20.0,16.0,12.0,0.5760489816059368,0.6041453281438367,0.08261992026599821,0.19748213862773312,0.13029195627140705,0.0370368524954865,0.1840848405669346,0.03603458231423398,0.07024700358631,LONG_RUN_1
24476000000,1,1.616,MAIN,MAIN,TRACK_MAIN,False,"[0.11305952778636305,-0.3215104327064603,2.9873902438298305]","[0.583238810326852,0.045631881157296425,0.02603370744807717]","[0.5940324176850234,0.07599298670253289,-0.04900304353399246]","[-0.2139406423150605,-0.003728123897613553,0.009712452588603024]","[0.04044344880990206,-0.3439537647630583,2.9824443978578663]","[0.6136507048878899,0.038174386757890935,0.06666698814537296]","[0.13663234256218157,-0.2567352521936977,2.974720131070166]","[0.5874161389245831,0.018549720772796596,0.04769933499128241]","[0.238721192,-0.0713291615,3.00063038]","[0.58323884,0.0456318818,0.026033707]","[0.594032407,0.0759929866,-0.0490030423]","[0.23409336805343628,-0.07168935239315033,3.0004189014434814]","[0.6726459562778473,0.05522829107940197,0.02480102702975273]","[0.7936788499355316,0.12484955787658691,-0.06887510046362877]","[0.17840993404388428,-0.07817103713750839,3.0022363662719727]","[0.5929403305053711,0.03470738232135773,0.01380310021340847]",0.07616599944920788,0.25239878047536796,0.18543917937783863,0.0379544655008584,0.8212952751992872,0.8655061011078092,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,16.0,16.0,12.0,0.5856001471763197,0.6008749833070768,0.0810750470766901,0.21419343845520214,0.13007319675285373,0.03785699185729755,0.18543917937783863,0.0379544655008584,0.07008589989618914,LONG_RUN_1
24492000000,1,1.6320000000000001,MAIN,MAIN,TRACK_MAIN,False,"[0.12246723602907227,-0.32077059835223304,2.9878005176009856]","[0.5927152395103615,0.04684721637704728,0.02525095472361651]","[0.5904772753595409,0.07591920930899868,-0.04883775453106666]","[-0.23042357999854712,-0.005493031086044327,0.010947126612595344]","[0.05041931758900034,-0.3433249120607744,2.982587505201564]","[0.6277451109282052,0.0409617273329431,0.06691996873442453]","[0.14644476763257966,-0.2563800797736158,2.97463719920517]","[0.6006262453149835,0.02050745346532601,0.04775532095977064]","[0.248128891,-0.0705893263,3.0010407]","[0.592715263,0.0468472168,0.0252509546]","[0.590477288,0.0759192109,-0.0488377549]","[0.2410731166601181,-0.07114420272409916,3.000732958316803]","[0.6759511828422546,0.05630236119031906,0.024276436772197485]","[0.7643209397792816,0.12303487956523895,-0.06696161441504955]","[0.18814729154109955,-0.07770808786153793,3.002469062805176]","[0.6057041883468628,0.036354195326566696,0.013016038574278355]",0.07567545914421055,0.25220709727624563,0.18557314952767176,0.03851911828833552,0.82822915860179,0.8401242942259888,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,8.0,12.0,0.5950996786627911,0.5973376476715387,0.07956013104197629,0.23074886606640407,0.12978250376283537,0.03900120403174759,0.18557314952767176,0.03851911828833552,0.06995951583458865,LONG_RUN_1
24508000000,1,1.6480000000000001,MAIN,MAIN,TRACK_MAIN,False,"[0.1320261008577023,-0.3200113292817666,2.988198289326808]","[0.6021326840081038,0.0480611455204193,0.02447100425886375]","[0.5866598007872245,0.07581724460143907,-0.048652786657607014]","[-0.24673071198514962,-0.007251396138569635,0.012172205669233473]","[0.06061304138024967,-0.3426604328541136,2.9827171406660944]","[0.6425324092623327,0.0434711540043536,0.06701418251701094]","[0.1564640622463556,-0.25599473393781996,2.9745398239206096]","[0.6141039037028441,0.02250793941326147,0.04777667511373792]","[0.257687747,-0.06983006,3.00143838]","[0.602132678,0.0480611473,0.0244710036]","[0.586659789,0.0758172423,-0.0486527868]","[0.25134021043777466,-0.07033300151427586,3.0011711915334067]","[0.6868754625320435,0.0581259299069643,0.023641325843830902]","[0.7560718456904093,0.12315565844376881,-0.06575875356793404]","[0.18814729154109955,-0.07770808786153793,3.002469062805176]","[0.6057041883468628,0.036354195326566696,0.013016038574278355]",0.07511890539139883,0.24912668227659346,0.18322117119029652,0.038348088264040736,0.8404414771027167,0.8310670326809007,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,12.0,16.0,20.0,0.6045431935841932,0.5935360731145252,0.07807437606235898,0.24713718775917037,0.12948061661453544,0.04022086505073004,0.18322117119029652,0.038348088264040736,0.06987053823691527,LONG_RUN_1
24524000000,1,1.6640000000000001,MAIN,MAIN,TRACK_MAIN,False,"[0.14173514506026086,-0.3192326515956481,2.98858360635569]","[0.6114869693794144,0.049273218464000415,0.023694169660646604]","[0.5825828765194986,0.07568720403659318,-0.04844829847754804]","[-0.262853360525804,-0.00900237336097158,0.013387061131165473]","[0.07049147307739471,-0.3429083654901227,2.981935690539672]","[0.6549006328313361,0.043842906216166724,0.06567694482385374]","[0.16668855753272152,-0.25557967356456834,2.9744283100074527]","[0.6278085161571654,0.024513800827036126,0.047751742094788156]","[0.267396808,-0.0690513775,3.00182366]","[0.611486971,0.049273219,0.0236941688]","[0.582582891,0.0756872073,-0.0484482981]","[0.26418548822402954,-0.06930770228306453,3.0016931692759194]","[0.7036267518997192,0.060528213158249855,0.022916273834804695]","[0.7646164496739706,0.1246971736351649,-0.06485450640320778]","[0.20317840576171875,-0.07695508748292923,3.0027828216552734]","[0.6246867775917053,0.038949768990278244,0.011844245716929436]",0.07536839530408022,0.2503503746215369,0.1845053660666772,0.03882641786988799,0.8566835070312873,0.8349373317765908,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,16.0,24.0,20.0,0.6139263615895065,0.5894731533275963,0.07661701822226727,0.2633479547510635,0.13014046355222963,0.037800925834020255,0.1845053660666772,0.03882641786988799,0.0698193871424857,LONG_RUN_1
24540000000,1,1.6800000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.15159332500856387,-0.3184345985815977,2.9889565210330096]","[0.6207739684075807,0.050482986975391116,0.02292076191879962]","[0.5782495225220765,0.07552921250024179,-0.048224458520233195]","[-0.2787830265839454,-0.010745129817311225,0.014591075949652907]","[0.08029518087958609,-0.34361384390027233,2.9806809866576023]","[0.6654996198984563,0.0433688671362437,0.06365115769726613]","[0.17710916323056078,-0.25513511766006325,2.974303720533935]","[0.6413906988743783,0.026485505503039998,0.04767357421671423]","[0.277254969,-0.0682533309,3.00219655]","[0.620773971,0.0504829884,0.0229207613]","[0.578249514,0.0755292103,-0.0482244603]","[0.26739680767059326,-0.06905137747526169,3.001823663711548]","[0.6962351202964783,0.060526611283421516,0.022595535963773727]","[0.7054391354322433,0.11951861158013344,-0.06236419081687927]","[0.21347126364707947,-0.07641982287168503,3.0029687881469727]","[0.6371601819992065,0.0406438410282135,0.011007370427250862]",0.076065131435192,0.2501926749162419,0.18461593928818262,0.03953183828517162,0.8561218676253256,0.7870517194085989,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,20.0,16.0,12.0,0.6232449062394267,0.5851519209893152,0.07518732473952087,0.27937131782533475,0.13130918360479124,0.03348986633088838,0.18461593928818262,0.03953183828517162,0.06980391713630764,LONG_RUN_1
24556000000,1,1.6960000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.16159953143128752,-0.3176172106825022,2.9893170906579924]","[0.6299896032755933,0.0516900049264357,0.022151089248199595]","[0.5736628933155519,0.0753434081030739,-0.047981445095156575]","[-0.2945113898355247,-0.01247884532992903,0.015783644654571417]","[0.09103844829138033,-0.3429190976004564,2.9807263064022806]","[0.6787410140491102,0.046492563656262684,0.06369530989115296]","[0.18777845886610484,-0.25464925636857466,2.9741629652687895]","[0.6541978601493265,0.028495538856104043,0.04754890821401921]","[0.287261188,-0.0674359426,3.00255728]","[0.629989624,0.0516900048,0.0221510883]","[0.573662877,0.0753434077,-0.0479814447]","[0.2773289978504181,-0.06824366003274918,3.0021904706954956]","[0.7046358287334442,0.06209573335945606,0.022020810283720493]","[0.6902737021446228,0.11842276155948639,-0.06089932657778263]","[0.2293233573436737,-0.07555299252271652,3.003215789794922]","[0.6558557748794556,0.04337209090590477,0.009881111793220043]",0.0754510007197653,0.2517434728989381,0.18613306242041733,0.040532991122560647,0.8664830367777535,0.7728116630404851,16.0,16.0,NOT_RECORDED,NOT_RECORDED,20.0,16.0,16.0,12.0,0.6324946067750429,0.5805755449424098,0.0737845929462028,0.29519790609386526,0.13112311758013534,0.03445236700323136,0.18613306242041733,0.040532991122560647,0.06985661764235354,LONG_RUN_1
24572000000,1,1.7120000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.17175259022146405,-0.3167805354610629,2.989665377438066]","[0.639129847696145,0.05289382850318776,0.02138545693376541]","[0.5688262751160074,0.07512994197655545,-0.04771944610670581]","[-0.3100303086689805,-0.014202712479444768,0.016964173354410042]","[0.10205795393643176,-0.34216905700843914,2.9807542735364354]","[0.6933520743890588,0.04910360721781766,0.06348716540090622]","[0.19864937298631685,-0.2541330816205007,2.9740092657500967]","[0.6671442695622999,0.03052650820321807,0.0473928024829991]","[0.297414243,-0.0665992647,3.00290561]","[0.639129877,0.0528938286,0.0213854574]","[0.568826258,0.0751299411,-0.0477194451]","[0.28979945182800293,-0.06722677312791348,3.00264436006546]","[0.7189255505800247,0.06424878351390362,0.021352249663323164]","[0.6914825886487961,0.11884606443345547,-0.059782033786177635]","[0.2293233573436737,-0.07555299252271652,3.003215789794922]","[0.6558557748794556,0.04337209090590477,0.009881111793220043]",0.07470828017034115,0.2483721690813048,0.1835340910711382,0.04122579344999711,0.8808592420660194,0.7706681148490249,16.0,16.0,NOT_RECORDED,NOT_RECORDED,16.0,12.0,16.0,12.0,0.6416712998709604,0.5757473273758925,0.0724081493033274,0.31081874543334026,0.13086531368782936,0.03593029584304904,0.1835340910711382,0.04122579344999711,0.06995179932633061,LONG_RUN_1
24588000000,1,1.7280000000000002,MAIN,MAIN,TRACK_MAIN,False,"[0.18205126327769192,-0.3159246275611104,2.9900014484407627]","[0.6481907289958917,0.05409401641260994,0.020624167178421485]","[0.5637430829756076,0.07488897806879558,-0.04743865886890315]","[-0.3253318201852633,-0.01591593660475761,0.01813207973627172]","[0.11329226603750307,-0.34137879083275274,2.980766857409873]","[0.707537308070508,0.05145703859567479,0.06327748529162124]","[0.20972310502214803,-0.2535857302954419,2.9738424603110767]","[0.680422172405256,0.03257545794557712,0.04717889448525446]","[0.307712913,-0.0657433569,3.00324154]","[0.648190737,0.0540940166,0.0206241664]","[0.563743055,0.0748889744,-0.0474386588]","[0.30087118844191235,-0.06631076708436012,3.0030155976613364]","[0.7290393312772115,0.06598578145106633,0.020757912037273247]","[0.6809541285037994,0.11831098422408104,-0.05832630582153797]","[0.24565815925598145,-0.07461384683847427,3.003424644470215]","[0.6744133830070496,0.04610295966267586,0.008693615905940533]",0.07389852367161005,0.24991380974369187,0.1849253060307002,0.04123366973803699,0.8923151099715633,0.7595465416457137,16.0,16.0,NOT_RECORDED,NOT_RECORDED,12.0,12.0,24.0,20.0,0.6507708813704534,0.5706707010126869,0.07105734845098037,0.32622520224321366,0.1305927848733316,0.03675471800928415,0.1849253060307002,0.04123366973803699,0.07009266605861933,LONG_RUN_1
