record_time_ns,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1785256518542321406,228,868,268,15272,17340,2186,6559,21300
1785256518581732966,213,892,108,3473,3947,351,6559,5651
1785256518628003134,135,950,272,13433,15031,1831,6559,18375
1785256518687595739,123,880,390,33393,38934,3554,6559,44243
1785256518693796485,133,1055,137,3333,3712,495,6559,5928
1785256518727603773,128,872,254,13580,15219,1559,6559,18188
1785256518787909363,135,863,409,33479,39253,3263,6559,44300
1785256518788035325,135,863,409,33479,39253,3263,6559,44300
1785256518827851332,229,872,252,12690,14296,1670,6559,17725
1785256518842293011,229,872,252,12690,14296,1670,6559,17725
1785256518885020749,225,869,152,5902,6611,625,6559,8617
1785256518931404434,128,872,224,10791,12055,1262,6588,21277
1785256518985580185,127,883,429,31084,36565,3773,6588,42135
1785256518997811475,129,1053,177,8363,9415,914,6588,11914
1785256519024693830,132,914,236,10920,12261,1409,6588,15121
1785256519086055002,123,867,387,31896,37535,3172,6588,42478
1785256519086196984,123,867,387,31896,37535,3172,6588,42478
1785256519124105638,244,931,221,9661,10835,1088,6588,13816
1785256519142313929,244,931,221,9661,10835,1088,6588,13816
1785256519190131774,240,931,204,9791,10914,1115,6588,13547
1785256519220958359,130,928,188,7987,8901,848,6588,11126
1785256519241900454,130,928,188,7987,8901,848,6588,11126
1785256519296434582,222,873,232,15208,16982,1417,6588,19883
1785256519319331727,131,928,167,6930,7703,721,6588,9776
1785256519395627583,134,867,391,32986,38818,3624,7388,51577
1785256519396737803,134,867,391,32986,38818,3624,7388,51577
1785256519418270710,269,881,161,5590,6194,595,7388,8330
1785256519442307029,269,881,161,5590,6194,595,7388,8330
1785256519499010719,316,1692,328,16055,18277,1717,7388,22530
1785256519515970420,129,856,136,4411,4918,400,7388,6565
1785256519542023116,129,856,136,4411,4918,400,7388,6565
1785256519600304264,245,881,267,18085,20245,2082,7388,23902
1785256519615484635,121,902,119,3879,4320,367,7388,5957
1785256519684831179,128,873,411,31224,36362,3184,7388,41293
1785256519684945542,128,873,411,31224,36362,3184,7388,41293
1785256519716410738,260,880,122,3960,4414,365,7388,6474
1785256519742407321,260,880,122,3960,4414,365,7388,6474
1785256519797578779,207,903,284,15816,17747,2028,7388,21354
1785256519814525280,128,907,128,3230,3606,292,7388,5206
1785256519887934946,181,1149,378,28395,32904,2977,6575,44420
1785256519914141536,138,1030,333,18026,20324,2897,6575,25062
1785256519920651115,118,976,107,4053,4519,380,6575,6240
1785256519981995103,134,928,357,28688,33284,3383,6575,38435
1785256519982170815,134,928,357,28688,33284,3383,6575,38435
1785256520016021348,234,928,120,3677,4113,318,6575,5912
1785256520042458569,234,928,120,3677,4113,318,6575,5912
1785256520111749024,323,1687,414,26302,29939,2545,6575,35249
1785256520118021747,129,930,114,3924,4379,352,6575,6071
1785256520178877141,127,889,349,27054,31145,2664,6575,35467
1785256520215596390,141,1025,329,28081,32013,2532,6575,36377
1785256520222482777,142,1048,137,4225,4718,383,6575,6622
1785256520277577625,109,866,363,19280,22155,2524,7234,33524
1785256520278469749,109,866,363,19280,22155,2524,7234,33524
1785256520316394740,228,866,127,4084,4554,329,7234,6308
1785256520342510508,228,866,127,4084,4554,329,7234,6308
1785256520410464461,237,868,318,25662,29463,2704,7234,33898
1785256520418047957,122,985,138,4930,5466,469,7234,7356
1785256520475168222,135,875,314,24289,27805,2329,7234,31699
1785256520504946021,140,1005,376,20868,24037,2793,7234,28711
1785256520514804986,134,949,134,3130,3476,409,7234,5299
1785256520568351072,124,927,322,17748,20308,2633,7234,24539
1785256520575648902,124,927,322,17748,20308,2633,7234,24539
1785256520616253625,221,875,124,4156,4592,354,7234,6335
1785256520642381984,221,875,124,4156,4592,354,7234,6335
1785256520711468285,230,871,343,26434,30642,2547,7234,34894
1785256520727054697,124,1006,162,5392,5983,532,6862,14911
1785256520741888567,124,1006,162,5392,5983,532,6862,14911
1785256520819246107,251,862,336,33157,38647,2435,6862,42839
1785256520829353496,150,978,164,6886,7664,698,6862,9859
1785256520870892044,118,861,291,20763,23683,1962,6862,27142
1785256520875633915,118,861,291,20763,23683,1962,6862,27142
1785256520922216131,334,1778,273,7820,8727,826,6862,12173
1785256520942382784,334,1778,273,7820,8727,826,6862,12173
1785256521010089914,213,820,308,24922,29274,2427,6862,33361
1785256521027188677,124,1029,228,12545,14071,1122,6862,16821
1785256521062840094,129,862,261,14153,15946,1856,6862,19258
1785256521101887683,131,876,336,18342,21383,2405,6862,25459
1785256521123409701,142,929,227,9858,11048,1292,6862,13898
1785256521169878446,133,929,264,13672,15417,1640,7164,25747
1785256521175878954,133,929,264,13672,15417,1640,7164,25747
1785256521224598460,233,931,228,10337,11520,1338,7164,14439
1785256521242414830,233,931,228,10337,11520,1338,7164,14439
1785256521313969358,357,1722,456,26849,32107,2707,7164,37671
1785256521330415223,112,946,284,11534,12951,1575,7164,16106
1785256521341949379,112,946,284,11534,12951,1575,7164,16106
1785256521407099370,226,867,330,22950,26657,2045,7164,30420
1785256521426791926,131,928,254,12126,13699,1661,7164,16947
1785256521457571177,123,875,221,9995,11220,1184,7164,13786
1785256521476039978,123,875,221,9995,11220,1184,7164,13786
1785256521530108105,207,887,222,15223,17101,1397,7164,19998
1785256521542280304,207,887,222,15223,17101,1397,7164,19998
1785256521610555462,233,875,334,25284,29546,2600,7164,33961
1785256521632351476,154,1115,263,15705,17723,1986,7164,21524
1785256521660545942,138,925,204,6166,6849,1209,6993,16507
1785256521702632995,120,937,370,18674,21673,2859,6993,26234
1785256521730680630,132,929,265,15321,17278,2191,6993,21100
1785256521755442107,139,923,209,8704,9731,932,6993,12086
1785256521775863614,139,923,209,8704,9731,932,6993,12086
1785256521831881512,246,927,283,16000,17972,1919,6993,21548
1785256521842303047,246,927,283,16000,17972,1919,6993,21548
1785256521910354275,223,892,381,24879,28847,3345,6993,34109
1785256521940080790,159,1150,468,21178,24198,2861,6993,29364
1785256521941832732,159,1150,468,21178,24198,2861,6993,29364
1785256522017443637,475,915,436,28819,34087,4657,6993,41105
1785256522048694027,175,1273,363,22609,25568,2930,6993,30917
1785256522060419785,165,1221,189,7860,8890,793,6993,11446
1785256522076122963,165,1221,189,7860,8890,793,6993,11446
1785256522156537494,245,896,324,28512,32180,3008,8938,45881
1785256522157602250,245,896,324,28512,32180,3008,8938,45881
1785256522231447658,214,829,476,40162,47642,5063,8938,54755
1785256522259608385,145,1011,407,20035,22760,2808,8938,27847
1785256522259737513,145,1011,407,20035,22760,2808,8938,27847
1785256522323875640,207,807,411,34403,40657,4606,8938,47196
1785256522355630466,136,975,381,22750,25905,3473,8938,31499
1785256522361945166,149,1025,125,3797,4235,361,8938,6085
1785256522375954257,149,1025,125,3797,4235,361,8938,6085
1785256522448357402,333,1093,366,28651,32990,3330,8938,38398
1785256522448514164,333,1093,366,28651,32990,3330,8938,38398
1785256522521143999,213,884,417,32999,38556,4152,8938,44659
1785256522556808597,145,1001,478,25694,29709,3544,8938,35326
1785256522556937548,145,1001,478,25694,29709,3544,8938,35326
1785256522622775287,223,893,415,33990,39636,3847,8938,45888
1785256522669360742,128,1062,464,26938,31236,4449,7814,45634
1785256522675080989,126,859,104,2450,2752,241,7814,4581
1785256522675896175,126,859,104,2450,2752,241,7814,4581
1785256522756653985,261,892,434,34759,40650,3990,7814,46575
1785256522756811525,261,892,434,34759,40650,3990,7814,46575
1785256522816810208,212,881,358,29482,33968,3919,7814,40085
1785256522865198954,142,1148,446,36004,41982,3659,7814,47852
1785256522865233481,142,1148,446,36004,41982,3659,7814,47852
1785256522905954371,226,867,406,20629,23686,3149,7814,29222
1785256522948534209,118,936,422,27272,32045,4515,7814,38526
1785256522954653587,137,1007,104,3370,3809,321,7814,5840
1785256522975775784,137,1007,104,3370,3809,321,7814,5840
1785256523045423294,221,882,487,25369,29818,3201,7814,35003
1785256523045554562,221,882,487,25369,29818,3201,7814,35003
1785256523110670511,215,816,470,25808,29225,2720,7814,34155
1785256523170265915,134,976,446,37524,44371,4031,8223,58609
1785256523178964541,145,1053,147,4763,5324,519,8223,7716
1785256523204021095,144,1065,307,18083,20433,2546,8223,24714
1785256523258658606,122,966,432,36198,42737,4209,8223,48901
1785256523267229497,147,1048,139,5241,5831,572,8223,8311
1785256523275638966,147,1048,139,5241,5831,572,8223,8311
1785256523351351555,241,883,511,29955,35119,4025,8223,41236
1785256523351516374,241,883,511,29955,35119,4025,8223,41236
1785256523400881385,371,1902,388,16812,18724,2376,8223,24557
1785256523455676101,210,1831,663,31874,37454,5342,8223,46048
1785256523455833170,210,1831,663,31874,37454,5342,8223,46048
1785256523496249694,365,1875,398,13144,14648,2852,8223,20619
1785256523551932094,110,1733,442,28748,33977,4359,8223,41084
1785256523570519176,134,948,156,6447,7215,709,7986,17810
1785256523575738235,134,948,156,6447,7215,709,7986,17810
1785256523662155414,235,930,541,38661,45888,3917,7986,51992
1785256523662317564,235,930,541,38661,45888,3917,7986,51992
1785256523689074776,207,869,200,8843,9935,1056,7986,12823
1785256523763273005,154,879,452,39537,47434,4116,7986,53451
1785256523763400662,154,879,452,39537,47434,4116,7986,53451
1785256523787970841,244,868,190,7830,8784,859,7986,11570
1785256523860846281,137,884,425,37156,44066,4980,7986,50969
1785256523875588531,204,1554,336,9662,10825,1177,7986,14404
1785256523875763086,204,1554,336,9662,10825,1177,7986,14404
1785256523951314893,230,961,454,29568,34876,4327,7986,41339
1785256523951466001,230,961,454,29568,34876,4327,7986,41339
1785256523984886135,243,871,149,5533,6173,553,7986,8560
1785256524047043863,116,928,458,26595,31688,3729,7986,37328
1785256524073204350,135,1010,245,12540,14112,1623,8191,25701
1785256524075634873,135,1010,245,12540,14112,1623,8191,25701
1785256524159143935,224,874,419,36650,42844,4209,8191,49059
1785256524177957692,140,1001,249,13442,15137,1632,8191,18493
1785256524177988550,140,1001,249,13442,15137,1632,8191,18493
1785256524250093414,268,1062,464,28815,33450,4240,8191,39922
1785256524250213082,268,1062,464,28815,33450,4240,8191,39922
1785256524284126820,378,1779,144,4179,4852,423,8191,7888
1785256524343034334,174,1474,386,23846,27616,3369,8191,33359
1785256524343086033,174,1474,386,23846,27616,3369,8191,33359
1785256524381011306,250,929,107,2598,2939,252,8191,4749
1785256524451101136,131,926,374,31342,36349,3297,8191,41376
1785256524473988936,148,1002,279,16412,18609,2245,8191,22613
1785256524475650102,148,1002,279,16412,18609,2245,8191,22613
1785256524546852550,240,868,376,27571,31670,3229,8191,36780
1785256524547002000,240,868,376,27571,31670,3229,8191,36780
1785256524589431680,222,867,98,2566,2903,247,8022,12533
1785256524657398138,127,916,360,36733,42492,3710,8022,47908
1785256524683197810,134,1126,327,18515,21103,2431,8022,25483
1785256524687656698,128,884,90,2408,2758,242,8022,4258
1785256524736186084,132,878,328,19325,22369,2784,8022,26779
1785256524769287866,131,929,347,18580,21196,2697,8022,25673
1785256524775944732,131,929,347,18580,21196,2697,8022,25673
1785256524837375028,221,934,346,19604,22542,3010,8022,27429
1785256524842196175,221,934,346,19604,22542,3010,8022,27429
1785256524881006324,239,889,103,2586,2901,269,8022,4583
1785256524944082108,134,914,336,26110,29841,2685,8022,34171
1785256524944201712,134,914,336,26110,29841,2685,8022,34171
1785256524981009841,209,867,103,2622,2981,323,8022,4634
1785256525044077341,136,868,324,18847,21529,2457,8916,34462
1785256525075786223,150,1088,389,22245,25644,2905,8916,30574
1785256525075892996,150,1088,389,22245,25644,2905,8916,30574
1785256525136413422,222,913,323,18835,21681,2699,8916,26240
1785256525142394200,222,913,323,18835,21681,2699,8916,26240
1785256525182818579,232,934,116,3863,4340,593,8916,6391
1785256525233930133,119,877,315,16993,19299,3316,8916,24140
1785256525280648512,133,981,343,27397,31787,3183,8916,36818
1785256525288640491,118,1009,186,4559,5101,628,8916,7652
1785256525331953823,145,881,272,15781,18070,2565,8916,22172
1785256525380623213,142,933,349,27667,32355,2905,8916,37055
1785256525380798037,142,933,349,27667,32355,2905,8916,37055
1785256525431806699,250,867,276,15110,17349,2427,8916,21515
1785256525442142747,250,867,276,15110,17349,2427,8916,21515
1785256525491570966,244,871,128,4464,5003,623,8076,15102
1785256525528450007,141,871,249,13692,15549,1859,8076,18852
1785256525541911579,141,871,249,13692,15549,1859,8076,18852
1785256525584023912,263,867,139,5042,5644,572,8076,7615
1785256525626886869,146,905,243,12467,14102,1706,8076,17271
1785256525681214442,137,886,376,28059,32610,2929,8076,37317
1785256525681276537,137,886,376,28059,32610,2929,8076,37317
1785256525731927155,243,871,291,15869,18105,1636,8076,21498
1785256525742466130,243,871,291,15869,18105,1636,8076,21498
1785256525787932391,276,931,179,7560,8521,1372,8076,11439
1785256525824944558,124,883,235,10844,12335,1423,8076,15179
1785256525880610784,119,863,359,27950,32754,2960,8076,37387
1785256525895005629,151,1024,195,9929,11224,1352,8076,14172
1785256525932690859,115,924,209,10037,11343,1276,8877,22894
1785256525972744872,124,912,425,20953,24379,2774,8877,28953
1785256525975921411,124,912,425,20953,24379,2774,8877,28953
1785256526023574626,215,867,208,9185,10441,1381,8877,13376
1785256526042165525,215,867,208,9185,10441,1381,8877,13376
1785256526093842381,328,1711,332,10717,12192,2760,8877,17520
1785256526122677882,122,1945,179,8395,9521,993,8877,12968
1785256526142000080,122,1945,179,8395,9521,993,8877,12968
1785256526195594934,207,869,205,14393,16512,1318,8877,19317
1785256526219902929,123,876,168,7159,8071,852,8877,10248
1785256526282207787,136,889,414,28981,33949,2620,8877,38351
1785256526282244065,136,889,414,28981,33949,2620,8877,38351
1785256526318951333,221,904,155,6065,6889,673,8877,9065
1785256526341932328,221,904,155,6065,6889,673,8877,9065
1785256526392934632,214,861,227,11820,13474,1503,8877,16492
1785256526425594766,112,874,156,5066,5685,531,8350,15837
1785256526481888044,127,872,356,29126,34052,2645,8350,38372
1785256526503404422,132,1022,243,15314,17509,1935,8350,21158
1785256526516826736,167,946,135,4900,5516,517,8350,7416
1785256526581892721,137,924,387,29421,33955,2742,8350,38463
1785256526581985466,137,924,387,29421,33955,2742,8350,38463
1785256526616219192,238,937,169,3571,4008,544,8350,6086
1785256526642174276,238,937,169,3571,4008,544,8350,6086
1785256526699265390,238,936,291,16645,18898,2167,8350,22783
1785256526715447658,122,932,133,3894,4372,372,8350,6081
1785256526741897977,122,932,133,3894,4372,372,8350,6081
1785256526808013811,324,1727,433,23216,26446,2293,8350,31499
1785256526815828498,149,972,144,4137,4601,406,8350,6452
1785256526882881620,115,950,383,21476,24771,3036,9826,39376
1785256526883901020,115,950,383,21476,24771,3036,9826,39376
1785256526915619558,216,868,115,3325,3714,321,9826,5438
1785256526942605087,216,868,115,3325,3714,321,9826,5438
1785256527001842147,224,938,348,18704,21392,2394,9826,25550
1785256527013836664,135,930,117,2551,2869,238,9826,4472
1785256527041953158,135,930,117,2551,2869,238,9826,4472
1785256527112342510,212,867,356,27403,31423,2694,9826,35846
1785256527116070078,146,997,99,1649,1876,220,9826,3525
1785256527173502407,123,933,370,21971,25297,2947,9826,29957
1785256527175605508,123,933,370,21971,25297,2947,9826,29957
1785256527214043043,207,878,98,2161,2431,199,9826,3989
1785256527242632462,207,878,98,2161,2431,199,9826,3989
1785256527312797001,209,873,348,27256,31598,2723,9826,36044
1785256527316539144,141,971,95,1707,1926,238,9826,3546
1785256527342178366,141,971,95,1707,1926,238,9826,3546
1785256527436556963,333,902,401,38652,44722,3612,9495,59788
1785256527441618751,123,1051,99,2114,2392,174,9495,4083
1785256527470775224,159,1018,329,20234,23166,2607,9495,27515
1785256527475810404,159,1018,329,20234,23166,2607,9495,27515
1785256527514046641,231,890,91,2225,2492,185,9495,4050
1785256527542394208,231,890,91,2225,2492,185,9495,4050
1785256527621893779,299,1672,558,34128,39646,3051,9495,45670
1785256527626282056,132,907,92,2359,2623,170,9495,4137
1785256527666942580,115,870,315,17282,19627,2150,9495,23284
1785256527711733536,138,942,431,25659,29705,3421,9495,35083
1785256527717809009,126,1024,121,3626,4045,323,9495,5881
1785256527764964469,121,872,281,16262,18462,1824,9495,21750
1785256527775911745,121,872,281,16262,18462,1824,9495,21750
1785256527824734550,230,877,122,3635,4026,339,8886,14654
1785256527842184690,230,877,122,3635,4026,339,8886,14654
1785256527934336128,215,863,431,44823,52045,3879,8886,57806
1785256527943006500,142,1021,140,5607,6241,611,8886,8425
1785256527943168434,142,1021,140,5607,6241,611,8886,8425
1785256528010507732,248,879,424,24538,28609,3403,8886,33960
1785256528020244844,119,980,165,6472,7234,685,8886,9458
1785256528061657344,125,865,254,13209,14887,1742,8886,18050
1785256528075884715,125,865,254,13209,14887,1742,8886,18050
1785256528120392186,250,871,200,7071,7852,884,8886,10203
1785256528142347872,250,871,200,7071,7852,884,8886,10203
1785256528221045301,207,867,426,33307,39134,3634,8886,44670
1785256528233720640,140,993,203,8882,9857,953,8886,12387
1785256528242103163,140,993,203,8882,9857,953,8886,12387
1785256528322331948,224,823,434,34610,40771,3574,8886,46247
1785256528346448116,121,1010,217,9839,10969,1151,9894,23621
1785256528361207050,155,1043,224,9999,11085,1129,9894,13777
1785256528375874181,155,1043,224,9999,11085,1129,9894,13777
1785256528423541503,238,931,229,9766,10773,1081,9894,13387
1785256528442612570,238,931,229,9766,10773,1081,9894,13387
1785256528510375509,226,927,437,24357,28851,3169,9894,34003
1785256528528322812,137,968,250,13066,14489,1506,9894,17663
1785256528542165617,137,968,250,13066,14489,1506,9894,17663
1785256528618464334,224,831,425,31803,37144,2959,9894,41961
1785256528636582302,112,874,235,13067,14657,1709,9894,17871
1785256528652505394,132,876,170,6355,7061,679,9894,9073
1785256528675705054,132,876,170,6355,7061,679,9894,9073
1785256528728617822,240,825,254,13546,15268,1766,9894,18539
1785256528742493110,240,825,254,13546,15268,1766,9894,18539
1785256528818062658,238,866,433,31626,36719,2893,9894,41534
1785256528848839647,125,879,268,14918,16861,1954,9870,30245
1785256528856084210,145,1068,166,3760,4146,541,9870,6238
1785256528911230573,136,872,455,25176,29378,3484,9870,34704
1785256528934944431,123,948,308,17297,19436,2208,9870,23395
1785256528949049239,147,946,119,3530,3909,286,9870,5538
1785256528975965822,147,946,119,3530,3909,286,9870,5538
1785256529041762556,240,870,312,24220,27353,2488,9870,31489
1785256529042129939,240,870,312,24220,27353,2488,9870,31489
1785256529113579137,226,892,456,26832,31203,3609,9870,36827
1785256529142363321,124,1015,350,20931,23733,2786,9870,28398
1785256529142405722,124,1015,350,20931,23733,2786,9870,28398
1785256529211509091,236,869,446,25166,29065,4012,9870,35069
1785256529240029331,135,973,332,20982,23771,2579,9870,28186
1785256529255459601,123,875,77,905,1033,98,9474,11832
1785256529275978500,123,875,77,905,1033,98,9474,11832
1785256529338571161,222,880,369,21207,24060,2766,9474,28562
1785256529342525292,222,880,369,21207,24060,2766,9474,28562
1785256529409857027,237,864,399,24266,27895,3495,9474,33345
1785256529442487975,122,969,379,23809,27203,3112,9474,32220
1785256529442518761,122,969,379,23809,27203,3112,9474,32220
1785256529519361831,223,877,405,32863,37703,3408,9474,43020
1785256529553914213,139,993,398,25359,29033,3247,9474,34220
1785256529556619684,143,1024,72,812,946,96,9474,2465
1785256529575674243,143,1024,72,812,946,96,9474,2465
1785256529653699724,217,875,394,32844,37812,3577,9474,43138
1785256529653736598,217,875,394,32844,37812,3577,9474,43138
1785256529713099509,226,879,362,27881,31618,2937,9474,36424
1785256529751574964,126,997,444,28075,32271,3797,9474,38067
1785256529751776525,126,997,444,28075,32271,3797,9474,38067
1785256529820299510,239,846,312,25048,28326,2600,10807,43549
1785256529860453954,145,1032,493,28554,32968,3985,10807,39063
1785256529864402803,144,1022,95,1832,2045,211,10807,3731
1785256529875838140,144,1022,95,1832,2045,211,10807,3731
1785256529947083345,234,918,452,26982,30989,4021,10807,36992
1785256529947119116,234,918,452,26982,30989,4021,10807,36992
1785256529997839949,236,867,316,15932,17789,1952,10807,21538
1785256530046344892,116,865,428,26647,30826,4116,10807,36777
1785256530051432464,137,996,112,2745,3044,370,10807,4883
1785256530096114573,117,822,278,14947,16609,1877,10807,19871
1785256530146388850,130,833,423,27047,31190,3653,10807,36722
1785256530153026832,146,1021,121,4061,4519,345,10807,6404
1785256530175736680,146,1021,121,4061,4519,345,10807,6404
1785256530257078303,210,866,413,26281,30301,3336,10467,45977
1785256530258247469,210,866,413,26281,30301,3336,10467,45977
1785256530293966588,240,902,255,12886,14252,1663,10467,17634
1785256530345135502,135,933,438,25894,30088,3375,10467,35363
1785256530345321992,135,933,438,25894,30088,3375,10467,35363
1785256530392216702,206,878,231,11520,12808,1441,10467,15874
1785256530442646675,129,886,402,24102,27769,3178,10467,32760
1785256530453141572,153,1089,179,6511,7159,661,10467,9515
1785256530475949779,153,1089,179,6511,7159,661,10467,9515
1785256530540765136,196,825,391,22598,26091,2846,10467,30669
1785256530542283281,196,825,391,22598,26091,2846,10467,30669
1785256530589746878,246,884,232,9618,10621,1086,10467,13342
1785256530653299848,135,879,383,33621,38944,2958,10467,43608
1785256530653471626,135,879,383,33621,38944,2958,10467,43608
1785256530688561825,240,896,193,8697,9657,987,10467,12214
1785256530751812036,131,863,393,22170,25565,2774,11389,41434
1785256530767752953,146,1017,237,10495,11639,1466,11389,14764
1785256530775831707,146,1017,237,10495,11639,1466,11389,14764
1785256530839951998,223,891,530,22029,25467,2378,11389,29790
1785256530842220316,223,891,530,22029,25467,2378,11389,29790
1785256530886171319,247,884,170,7017,7699,711,11389,9969
1785256530948040840,138,868,409,29372,34095,2646,11389,38496
1785256530948098739,138,868,409,29372,34095,2646,11389,38496
1785256530985836038,322,1466,285,6060,6659,614,11389,9822
1785256531047141037,143,866,429,28885,33355,2464,11389,37610
1785256531066393208,128,882,267,13825,15551,1887,11389,18967
1785256531075549858,128,882,267,13825,15551,1887,11389,18967
1785256531137653629,215,856,443,20233,23259,2453,11389,27523
1785256531142191497,215,856,443,20233,23259,2453,11389,27523
1785256531181153285,216,881,133,2862,3162,342,11389,4927
1785256531247781496,123,868,388,20466,23488,2494,10304,37955
1785256531248865934,123,868,388,20466,23488,2494,10304,37955
1785256531280561432,217,871,118,2270,2496,286,10304,4174
1785256531337990210,155,882,379,21261,24283,2487,10304,28448
1785256531359254125,129,873,321,10519,11931,1938,10304,15533
1785256531375835346,129,873,321,10519,11931,1938,10304,15533
1785256531444588712,225,846,390,26252,30071,2399,10304,34269
1785256531444721855,225,846,390,26252,30071,2399,10304,34269
1785256531480997515,223,868,129,2693,2996,394,10304,4789
1785256531545621245,130,926,388,27617,31855,2642,10304,36252
1785256531573216574,137,971,341,20279,23051,2457,10304,27267
1785256531581172042,125,980,141,2872,3156,355,10304,4925
1785256531643629565,125,877,407,25741,29642,2436,10304,33764
1785256531688120693,130,925,338,25456,28770,2449,11002,43922
1785256531689610875,130,925,338,25456,28770,2449,11002,43922
1785256531738058213,234,904,401,20604,23527,2594,11002,28011
1785256531742128928,234,904,401,20604,23527,2594,11002,28011
1785256531781973671,243,879,138,3744,4150,291,11002,5901
1785256531836704918,129,885,361,20001,22868,2597,11002,27107
1785256531872291127,137,893,549,21393,24376,2605,11002,29032
1785256531881256195,141,945,136,2722,3029,384,11002,4847
1785256531935939753,118,938,367,19624,22317,2511,11002,26528
1785256531971936915,135,890,449,21165,24217,2514,11002,28581
1785256531975573726,135,890,449,21165,24217,2514,11002,28581
1785256532036715017,345,1694,505,18659,21254,2279,11002,26607
1785256532042213549,345,1694,505,18659,21254,2279,11002,26607
1785256532082763545,301,1554,125,3772,4179,351,11002,6680
1785256532152552012,150,883,344,24060,27316,2399,11542,42905
1785256532153622858,150,883,344,24060,27316,2399,11542,42905
1785256532181535023,239,882,123,3346,3722,281,11542,5399
1785256532232708774,123,930,334,17149,19363,2174,11542,23122
1785256532274622155,133,929,408,22876,26170,2922,11542,30929
1785256532275759430,133,929,408,22876,26170,2922,11542,30929
1785256532332061219,233,824,319,15921,17870,2175,11542,21805
1785256532342263082,233,824,319,15921,17870,2175,11542,21805
1785256532381362540,235,898,115,3359,3702,257,11542,5350
1785256532428439889,130,877,286,14218,15825,1749,11542,19030
1785256532474530058,138,882,421,23098,26486,2936,11542,31212
1785256532481264475,146,1024,129,2807,3111,412,11542,5040
1785256532527643202,138,900,303,13649,15101,1701,11542,18318
1785256532588524748,122,955,459,24579,28042,3063,11793,44819
1785256532589917054,122,955,459,24579,28042,3063,11793,44819
1785256532627685400,239,900,247,12569,14022,1655,11793,17656
1785256532642253773,239,900,247,12569,14022,1655,11793,17656
1785256532684630928,231,930,149,5678,6258,616,11793,8335
1785256532715796591,127,873,147,3971,4374,621,11793,6283
