record_time_ns,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1785252889010761738,125,878,310,11230,12413,1657,4405,15661
1785252889035838487,116,836,148,4779,5180,371,4405,6799
1785252889061167800,116,836,148,4779,5180,371,4405,6799
1785252889116482882,209,875,336,15598,17352,1964,4405,20963
1785252889127701434,209,875,336,15598,17352,1964,4405,20963
1785252889180894468,242,930,281,14484,15834,1258,4405,18815
1785252889214754370,113,866,322,15100,16790,1389,4405,19733
1785252889227640231,113,866,322,15100,16790,1389,4405,19733
1785252889278490800,230,879,281,12997,14265,1432,4405,17342
1785252889316108714,139,1050,336,16152,17896,1340,4405,21029
1785252889338203099,131,876,174,6906,7476,524,4405,9375
1785252889361124098,131,876,174,6906,7476,524,4405,9375
1785252889415410521,232,860,322,15197,16916,1475,4405,20017
1785252889427957531,232,860,322,15197,16916,1475,4405,20017
1785252889486662891,352,1790,359,13874,15055,1532,5073,24560
1785252889515999109,119,937,331,15966,17840,1550,5073,21054
1785252889542738543,198,1769,315,9647,10479,958,5073,13997
1785252889578520734,117,826,245,12770,13857,1283,5073,16504
1785252889614000780,125,862,318,13983,15704,1380,5073,18648
1785252889641664638,118,859,213,9077,9864,1079,5073,12362
1785252889661304335,118,859,213,9077,9864,1079,5073,12362
1785252889714806902,324,1290,312,14138,15798,1428,5073,19371
1785252889727943110,324,1290,312,14138,15798,1428,5073,19371
1785252889776325288,341,936,234,10175,11069,1330,5073,14152
1785252889814144255,128,872,331,14086,15818,1481,5073,18897
1785252889843452615,114,880,268,11217,12116,1231,5073,14863
1785252889861241427,114,880,268,11217,12116,1231,5073,14863
1785252889924791714,224,875,320,19318,21640,1413,4877,29601
1785252889946495986,132,923,244,13052,14223,1691,4877,17456
1785252889961078086,132,923,244,13052,14223,1691,4877,17456
1785252890015600696,327,1283,412,14712,16396,1276,4877,19961
1785252890027931153,327,1283,412,14712,16396,1276,4877,19961
1785252890077914756,323,1776,280,11531,12506,882,4877,16040
1785252890116402135,200,1771,445,15049,16979,1565,4877,21225
1785252890147457310,182,1023,278,14278,15517,1548,4877,18809
1785252890173213860,121,945,212,8389,9073,830,4877,11334
1785252890214901448,192,1185,345,14837,16585,1622,4877,20152
1785252890249828288,182,1668,378,15212,16545,1928,4877,21019
1785252890261298835,182,1668,378,15212,16545,1928,4877,21019
1785252890315721104,350,1440,320,14892,16579,1379,4877,20308
1785252890327977430,350,1440,320,14892,16579,1379,4877,20308
1785252890374770168,275,849,147,5571,6012,427,4920,12792
1785252890417276566,180,1771,453,16067,17785,1807,4920,22214
1785252890427419994,180,1771,453,16067,17785,1807,4920,22214
1785252890468910671,225,912,148,5035,5448,376,4920,7266
1785252890518994134,191,1772,462,17747,19682,1838,4920,24165
1785252890550366821,133,922,288,16543,18130,1655,4920,21381
1785252890561342957,133,922,288,16543,18130,1655,4920,21381
1785252890617130152,213,843,326,16281,18138,1729,4920,21507
1785252890627560037,213,843,326,16281,18138,1729,4920,21507
1785252890668523720,277,1260,159,4156,4533,299,4920,6782
1785252890718796335,187,1311,353,17827,19710,1988,4920,23755
1785252890749889034,131,924,308,16123,17712,1781,4920,21118
1785252890767394206,116,870,120,3846,4202,290,4920,5750
1785252890822484367,185,1079,328,17165,18925,1803,4701,27217
1785252890854195562,179,1241,362,18589,20339,2627,4701,25043
1785252890860876761,179,1241,362,18589,20339,2627,4701,25043
1785252890918216941,229,930,325,16910,18557,2502,4701,22843
1785252890927777419,229,930,325,16910,18557,2502,4701,22843
1785252890968432425,209,867,134,4413,4804,359,4701,6576
1785252891019565225,129,872,289,19018,20967,2031,4701,24528
1785252891027730677,129,872,289,19018,20967,2031,4701,24528
1785252891068390662,213,872,133,4543,4946,329,4701,6662
1785252891114894998,136,866,271,15166,16753,1700,4701,19940
1785252891145502708,135,870,315,11733,12945,1874,4701,16527
1785252891161378263,135,870,315,11733,12945,1874,4701,16527
1785252891209764289,343,1157,285,9699,10710,1241,4701,14008
1785252891227928037,343,1157,285,9699,10710,1241,4701,14008
1785252891270513703,299,1680,200,5337,5775,399,4701,8563
1785252891318971400,194,1776,368,14542,15967,1213,3893,23597
1785252891327460356,194,1776,368,14542,15967,1213,3893,23597
1785252891369446993,226,856,144,5474,5942,457,3893,7780
1785252891413281707,109,863,265,13883,15290,1552,3893,18291
1785252891448179038,121,859,279,14606,16306,1228,3893,19031
1785252891461541573,121,859,279,14606,16306,1228,3893,19031
1785252891510285708,245,919,256,10375,11334,1642,3893,14684
1785252891527420350,245,919,256,10375,11334,1642,3893,14684
1785252891571181825,221,948,158,6876,7453,630,3893,9571
1785252891619894314,242,1892,350,18334,20074,1957,3893,24762
1785252891627349334,242,1892,350,18334,20074,1957,3893,24762
1785252891675497965,349,1777,220,9401,10373,713,3893,13640
1785252891720845253,141,936,323,20416,22489,1750,3893,25845
1785252891749732398,141,938,321,15707,17600,1617,3893,20923
1785252891761224607,141,938,321,15707,17600,1617,3893,20923
1785252891817660020,238,924,252,13516,14645,1472,4188,22008
1785252891827783496,238,924,252,13516,14645,1472,4188,22008
1785252891874525821,296,967,205,9317,10123,982,4188,12778
1785252891910744161,149,912,240,12078,13127,1190,4188,15823
1785252891946946665,134,876,304,13587,15243,1377,4188,18213
1785252891975393843,135,932,216,10313,11159,1033,4188,13750
1785252892011614414,115,872,270,12929,14216,1015,4188,16660
1785252892046719555,132,877,302,13404,15048,1391,4188,18029
1785252892061342506,132,877,302,13404,15048,1391,4188,18029
1785252892111365455,241,940,246,12488,13485,1203,4188,16384
1785252892127767915,241,940,246,12488,13485,1203,4188,16384
1785252892176026781,203,816,220,10873,11818,991,4188,14216
1785252892206412412,123,823,189,8505,9264,720,4188,11270
1785252892250181731,125,838,302,12978,14648,1064,3851,21049
1785252892277304481,124,817,250,12113,13149,1082,3851,15664
1785252892306273255,122,820,187,8451,9191,689,3851,11173
1785252892345577108,106,824,293,12218,13706,1426,3851,16581
1785252892361124884,106,824,293,12218,13706,1426,3851,16581
1785252892405825567,237,863,179,7596,8237,598,3851,10306
1785252892427858981,237,863,179,7596,8237,598,3851,10306
1785252892477818830,212,814,251,12201,13279,1150,3851,15878
1785252892503096038,104,819,164,6001,6522,460,3851,8211
1785252892547989558,122,838,319,14475,16161,1558,3851,19239
1785252892561087841,122,838,319,14475,16161,1558,3851,19239
1785252892603148342,223,876,153,5718,6240,475,3851,8154
1785252892650786409,108,873,366,16488,18367,1774,3851,21747
1785252892661120341,108,873,366,16488,18367,1774,3851,21747
1785252892709386044,362,1773,210,5714,6179,570,4461,13788
1785252892727740480,362,1773,210,5714,6179,570,4461,13788
1785252892790804852,346,1137,365,23057,25232,1791,4461,29088
1785252892801876570,110,839,135,4961,5415,383,4461,7032
1785252892827327355,110,839,135,4961,5415,383,4461,7032
1785252892889337213,263,974,286,20401,22703,2846,4461,27414
1785252892907498140,240,1967,221,7981,8792,1027,4461,12552
1785252892950757876,198,1799,411,16103,17884,1372,4461,21854
1785252892961140504,198,1799,411,16103,17884,1372,4461,21854
1785252893002194357,228,955,138,4517,4893,382,4461,6769
1785252893027584892,228,955,138,4517,4893,382,4461,6769
1785252893082715473,238,821,307,15932,17665,1609,4461,20845
1785252893100725152,102,835,117,4000,4357,308,4461,5855
1785252893147192982,125,844,327,14163,15744,1362,4461,18577
1785252893185380249,115,819,304,14657,16262,1398,4121,23290
1785252893201028319,120,842,129,4083,4434,308,4121,5992
1785252893248769597,123,950,303,15334,16909,1469,4121,19932
1785252893261346054,123,950,303,15334,16909,1469,4121,19932
1785252893302303550,208,949,138,4559,4931,322,4121,6711
1785252893327722005,208,949,138,4559,4931,322,4121,6711
1785252893382162981,167,885,317,15404,17180,1514,4121,20259
1785252893402652603,118,937,140,5245,5733,500,4121,7633
1785252893427500507,118,937,140,5245,5733,500,4121,7633
1785252893482277124,214,843,319,15309,16944,1862,4121,20403
1785252893501763473,127,869,140,4604,4982,407,4121,6820
1785252893549556949,127,887,302,16102,17612,1344,4121,20452
1785252893561090129,127,887,302,16102,17612,1344,4121,20452
1785252893601303645,226,863,127,3930,4297,307,4121,5967
1785252893627837091,226,863,127,3930,4297,307,4121,5967
1785252893687486584,219,876,310,16243,17967,1464,4158,25184
1785252893701647619,132,916,116,4722,5119,414,4158,6855
1785252893745703349,126,856,288,13113,14325,1247,4158,16987
1785252893780799589,134,813,336,14784,16382,1385,4158,19317
1785252893800536515,121,834,138,3617,3899,395,4158,5553
1785252893846509075,131,879,259,13596,14813,1459,4158,17722
1785252893861163160,131,879,259,13596,14813,1459,4158,17722
1785252893904435933,246,892,168,6773,7321,545,4158,9313
1785252893927469929,246,892,168,6773,7321,545,4158,9313
1785252893982387942,320,1260,332,15103,16816,1599,4158,20556
1785252894006117734,125,945,361,8141,8798,736,4158,11278
1785252894027139114,125,945,361,8141,8798,736,4158,11278
1785252894081361888,208,867,305,14930,16584,1462,4158,19679
1785252894111274844,159,931,197,8638,9357,730,4090,15669
1785252894143934401,127,902,247,11529,12530,1055,4090,15010
1785252894161421547,127,902,247,11529,12530,1055,4090,15010
1785252894208919434,213,916,193,10071,10856,875,4090,13205
1785252894227714346,213,916,193,10071,10856,875,4090,13205
1785252894278928143,220,881,338,12968,14510,1077,4090,17221
1785252894310846724,159,927,300,12277,13182,1111,4090,15955
1785252894342518448,117,1009,244,10561,11422,892,4090,13860
1785252894379522179,129,872,307,13452,15025,1326,4090,17914
1785252894408972518,124,866,225,10901,11822,838,4090,14076
1785252894441827174,123,889,223,10091,10924,845,4090,13165
1785252894461290299,123,889,223,10091,10924,845,4090,13165
1785252894510425091,213,895,247,11538,12514,1249,4090,15290
1785252894527539063,213,895,247,11538,12514,1249,4090,15290
1785252894585386285,247,929,322,13776,15556,1516,4437,23257
1785252894611575847,131,924,250,13032,14113,1152,4437,16803
1785252894627550626,131,924,250,13032,14113,1152,4437,16803
1785252894680357139,249,937,518,13697,15304,1215,4437,18457
1785252894710845882,131,928,266,12269,13323,1104,4437,15981
1785252894737462322,135,871,168,6484,7015,536,4437,8855
1785252894761226503,135,871,168,6484,7015,536,4437,8855
1785252894811424071,228,870,283,12379,13445,1137,4437,16112
1785252894827914963,228,870,283,12379,13445,1137,4437,16112
1785252894882279639,226,899,315,15122,16930,1602,4437,20347
1785252894913383362,126,878,284,14495,15762,1310,4437,18590
1785252894937717532,124,918,187,6722,7241,534,4437,9168
1785252894981080524,118,945,315,14998,16583,1362,4437,19503
1785252895019903871,136,933,296,15684,17090,1803,4222,24755
1785252895035221241,126,921,161,4303,4685,561,4222,6619
1785252895061157801,126,921,161,4303,4685,561,4222,6619
1785252895112965407,245,861,286,13194,14467,1711,4222,17735
1785252895127790386,245,861,286,13194,14467,1711,4222,17735
1785252895187871666,213,852,312,20307,22546,1625,4222,25819
1785252895214952564,132,929,333,15263,16778,1433,4222,19850
1785252895227414460,132,929,333,15263,16778,1433,4222,19850
1785252895291008985,221,920,354,23110,25510,1827,4222,29100
1785252895322606371,132,893,265,22060,24362,1709,4222,27598
1785252895334406135,132,926,126,3659,3985,277,4222,5613
1785252895360940310,132,926,126,3659,3985,277,4222,5613
1785252895417032914,218,866,311,16768,18391,1889,4222,21866
1785252895427715522,218,866,311,16768,18391,1889,4222,21866
1785252895486758554,218,1114,368,19260,21069,1969,4222,25051
1785252895521440999,123,859,342,16007,17689,1930,4568,25826
1785252895533610251,122,876,110,2950,3243,258,4568,4783
1785252895589613498,130,934,383,21632,23638,2531,4568,27892
1785252895621186367,112,874,364,19846,21998,2269,4568,25933
1785252895632781341,120,847,94,2229,2465,243,4568,3957
1785252895660935941,120,847,94,2229,2465,243,4568,3957
1785252895721027801,220,812,398,19386,21654,2451,4568,25785
1785252895727516402,220,812,398,19386,21654,2451,4568,25785
1785252895783460962,208,876,307,16565,18255,1588,4568,21720
1785252895823350722,129,888,407,21067,23536,2955,4568,28299
1785252895827372649,129,888,407,21067,23536,2955,4568,28299
1785252895885886382,252,945,433,18380,20001,2162,4568,24133
1785252895923000733,117,926,381,21387,23642,2538,4568,27929
1785252895939547449,130,899,132,3301,3582,456,4914,10329
1785252895961152815,130,899,132,3301,3582,456,4914,10329
1785252896032261975,266,966,424,28348,31977,2968,4914,36871
1785252896032319805,266,966,424,28348,31977,2968,4914,36871
1785252896087794369,206,891,293,20484,22397,1591,4914,25777
1785252896120396199,131,928,360,19003,21270,2019,4914,24979
1785252896127531318,131,928,360,19003,21270,2019,4914,24979
1785252896178345527,239,944,305,13214,14415,1242,4914,17426
1785252896220435199,107,889,520,18881,21098,2681,4914,25575
1785252896235234626,115,945,133,3934,4260,506,4914,6247
1785252896261197485,115,945,133,3934,4260,506,4914,6247
1785252896322524420,221,983,439,20109,22596,2529,4914,27140
1785252896327916565,221,983,439,20109,22596,2529,4914,27140
1785252896381897811,211,979,267,15622,16977,1118,4914,19968
1785252896419835887,121,863,340,18803,21220,1943,4914,24735
1785252896427166881,121,863,340,18803,21220,1943,4914,24735
1785252896481319517,207,843,245,10396,11258,1193,4804,18944
1785252896520516660,124,871,380,19151,21681,2281,4804,25631
1785252896540455455,116,924,176,8269,8974,1113,4804,11692
1785252896560966502,116,924,176,8269,8974,1113,4804,11692
1785252896620844726,249,848,393,18526,20987,2589,4804,25340
1785252896627570110,249,848,393,18526,20987,2589,4804,25340
1785252896673962383,220,869,204,9093,9834,800,4804,12296
1785252896721079157,124,862,373,19768,22418,2232,4804,26255
1785252896727214312,124,862,373,19768,22418,2232,4804,26255
1785252896773178948,222,865,210,8191,8855,755,4804,11385
1785252896820483937,116,822,357,18909,21419,2442,4804,25476
1785252896842604555,111,873,204,10035,10928,1101,4804,13595
1785252896861091792,111,873,204,10035,10928,1101,4804,13595
1785252896921772304,326,1322,393,19179,21715,2419,4804,26446
1785252896927677898,326,1322,393,19179,21715,2419,4804,26446
1785252896976981256,222,888,184,6798,7399,625,5112,14770
1785252897021931690,103,842,379,19975,22671,2771,5112,27053
1785252897027105640,103,842,379,19975,22671,2771,5112,27053
1785252897070183285,220,866,157,5776,6281,553,5112,8424
1785252897124791666,133,916,386,22535,25402,2847,5112,30000
1785252897146550195,131,930,263,12780,14036,2152,5112,17857
1785252897161151952,131,930,263,12780,14036,2152,5112,17857
1785252897221130328,231,913,424,19298,21488,2311,5112,25666
1785252897227576105,231,913,424,19298,21488,2311,5112,25666
1785252897269264120,319,1671,160,4311,4686,379,5112,7613
1785252897324444153,114,927,429,22031,24623,2674,5112,29014
1785252897348694524,126,884,293,14802,16198,1961,5112,19888
1785252897366997083,129,876,109,3289,3614,434,5112,5299
1785252897427611078,130,911,378,20852,23306,2537,4797,32280
1785252897447199401,125,880,263,14151,15467,1438,4797,18430
1785252897461200530,125,880,263,14151,15467,1438,4797,18430
1785252897522802620,236,879,372,20510,22695,2729,4797,27265
1785252897527739058,236,879,372,20510,22695,2729,4797,27265
1785252897566218264,243,867,100,2520,2772,205,4797,4378
1785252897621112495,115,892,404,19731,21690,2688,4797,26014
1785252897649726160,122,890,316,15952,17560,1800,4797,21002
1785252897661117409,122,890,316,15952,17560,1800,4797,21002
1785252897721204219,238,928,361,20014,21989,2268,4797,26096
1785252897752796206,133,902,280,18298,19954,2334,4797,23852
1785252897761235839,133,902,280,18298,19954,2334,4797,23852
1785252897819424082,242,883,359,17632,19435,2833,4797,24068
1785252897827581763,242,883,359,17632,19435,2833,4797,24068
1785252897866157926,210,835,100,2694,2946,213,4797,4479
1785252897927326929,131,876,314,21711,23823,2004,4704,32016
1785252897953691303,114,879,351,19150,21168,2321,4704,25114
1785252897966346582,137,898,101,2869,3134,269,4704,4725
1785252898016909497,130,874,310,16741,18416,1943,4704,21843
1785252898052113569,147,842,347,17839,19665,2064,4704,23355
1785252898060963087,147,842,347,17839,19665,2064,4704,23355
1785252898116980751,231,805,302,16105,17714,2176,4704,21560
1785252898127814290,231,805,302,16105,17714,2176,4704,21560
1785252898166833149,217,820,108,3237,3547,299,4704,5152
1785252898214425736,118,838,279,15105,16525,1661,4704,19599
1785252898227060286,118,838,279,15105,16525,1661,4704,19599
1785252898266812368,196,812,112,3477,3789,308,4704,5356
1785252898322718916,162,822,277,22555,24908,1578,4704,27899
1785252898361089498,116,855,317,20277,22506,2492,5338,31922
1785252898361968749,116,855,317,20277,22506,2492,5338,31922
1785252898412511775,240,865,280,13016,14225,1267,5338,17177
1785252898427861590,240,865,280,13016,14225,1267,5338,17177
1785252898466816919,269,851,106,3303,3638,319,5338,5319
1785252898512021701,123,862,255,12971,14079,1617,5338,17096
1785252898569035777,123,877,407,31554,35028,3433,5338,40211
1785252898574494764,137,1035,155,3005,3259,394,5338,5280
1785252898615562578,183,1763,359,15350,16686,1471,5338,20623
1785252898672443024,134,926,454,34247,38134,3501,5338,43493
1785252898672531930,134,926,454,34247,38134,3501,5338,43493
1785252898711554794,238,928,254,11958,12945,1369,5338,15995
1785252898727528335,238,928,254,11958,12945,1369,5338,15995
1785252898769821107,217,907,149,5784,6294,528,5338,8217
1785252898818510796,199,1785,309,12865,13930,1143,5480,23000
1785252898864031635,123,880,417,27678,30974,2655,5480,35324
1785252898873955085,103,915,130,7058,7678,758,5480,9749
1785252898908565007,132,925,217,10323,11158,1073,5480,13642
1785252898964749280,123,828,397,28471,31711,2657,5480,36016
1785252898964783178,123,828,397,28471,31711,2657,5480,36016
1785252899007272219,314,900,197,8634,9345,853,5480,11859
1785252899027813497,314,900,197,8634,9345,853,5480,11859
1785252899074819891,193,824,219,9764,10558,1018,5480,12975
1785252899106088664,190,1746,246,7459,8040,708,5480,11074
1785252899127345997,190,1746,246,7459,8040,708,5480,11074
1785252899180647535,211,865,243,14974,16120,1366,5480,18964
1785252899203729586,123,874,194,6458,6975,575,5480,8900
1785252899271214828,121,862,388,28044,31250,2845,6021,41830
1785252899272080112,121,862,388,28044,31250,2845,6021,41830
1785252899302961419,227,867,150,5251,5683,490,6021,7621
1785252899327749968,227,867,150,5251,5683,490,6021,7621
1785252899378456431,205,993,244,12801,13860,1376,6021,16819
1785252899400984218,123,883,130,4088,4439,323,6021,6010
1785252899427327193,123,883,130,4088,4439,323,6021,6010
1785252899482167210,227,877,245,16265,17685,1333,6021,20507
1785252899500726883,124,925,118,3884,4228,386,6021,5896
1785252899564604085,132,909,390,28509,31673,2566,6021,35904
1785252899564684421,132,909,390,28509,31673,2566,6021,35904
1785252899602906533,239,883,139,4910,5461,531,6021,7560
1785252899627691457,239,883,139,4910,5461,531,6021,7560
1785252899679811865,314,1748,263,13154,14254,1434,6021,18148
1785252899699599937,120,837,105,3021,3296,249,6021,4728
1785252899766403323,128,862,363,24410,26911,3242,5618,37330
1785252899787529647,122,861,279,14832,16226,2151,5618,20147
1785252899800238038,101,831,117,3462,3767,305,5618,5260
1785252899861637651,119,826,337,25905,28941,2132,5618,32538
1785252899861663854,119,826,337,25905,28941,2132,5618,32538
1785252899901002140,219,819,113,3329,3638,347,5618,5307
1785252899927869753,219,819,113,3329,3638,347,5618,5307
1785252899989984357,315,1091,318,21562,23808,2055,5618,27824
1785252900000300849,115,834,113,3248,3550,268,5618,5029
1785252900057294053,115,825,313,22711,25118,1883,5618,28451
1785252900089659972,114,823,306,22308,24490,1778,5618,27780
1785252900100847472,144,873,127,3650,3977,317,5618,5606
1785252900158585203,107,881,329,17860,19594,2102,5903,29146
1785252900161035106,107,881,329,17860,19594,2102,5903,29146
1785252900201944800,235,902,125,4124,4487,319,5903,6230
1785252900227932358,235,902,125,4124,4487,319,5903,6230
1785252900291194213,231,927,352,22636,24841,2749,5903,29313
1785252900301274314,113,864,111,4379,4738,375,5903,6324
1785252900355713763,124,868,323,21774,23966,1677,5903,27133
1785252900383886672,123,865,267,17171,18940,1769,5903,22184
1785252900400039137,131,927,139,2947,3206,355,5903,4955
1785252900449937240,108,895,318,15956,17515,1925,5903,20961
1785252900461042346,108,895,318,15956,17515,1925,5903,20961
1785252900502755948,354,1714,173,4399,4746,327,5903,7519
1785252900527742575,354,1714,173,4399,4746,327,5903,7519
1785252900593388583,220,881,342,25463,28052,1976,5903,31665
1785252900607823309,104,862,114,4423,4797,413,5886,12293
1785252900627457904,104,862,114,4423,4797,413,5886,12293
1785252900698628083,363,1763,488,29143,32129,1774,5886,36728
1785252900706439965,121,877,125,5569,6013,489,5886,7742
1785252900752474982,127,936,288,18572,20371,1498,5886,23393
1785252900761115078,127,936,288,18572,20371,1498,5886,23393
1785252900805419731,214,876,193,7195,7817,625,5886,9888
1785252900827824823,214,876,193,7195,7817,625,5886,9888
1785252900891524179,219,880,334,23326,25886,1891,5886,29442
1785252900908358509,116,935,160,10129,10996,847,5886,13197
1785252900945667659,120,838,261,13215,14309,1184,5886,16867
1785252900981989430,129,871,359,15291,17014,1636,5886,20264
1785252901006500719,115,816,209,8576,9319,802,5886,11470
1785252901051300276,122,878,255,11734,12756,1199,6526,21893
1785252901061489483,122,878,255,11734,12756,1199,6526,21893
1785252901107396552,202,854,214,9132,9853,778,6526,12056
1785252901127552472,202,854,214,9132,9853,778,6526,12056
1785252901187158361,214,842,328,19003,21155,2406,6526,25199
1785252901207519571,124,921,190,9357,10116,988,6526,12526
1785252901227533128,124,921,190,9357,10116,988,6526,12526
1785252901285570843,208,854,333,18579,20662,1481,6526,23754
1785252901309806325,178,1716,317,10530,11397,1115,6526,14978
1785252901340561408,121,830,207,8954,9703,787,6526,11781
1785252901361089735,121,830,207,8954,9703,787,6526,11781
1785252901413056333,235,885,219,13861,15029,989,6526,17509
1785252901427892610,235,885,219,13861,15029,989,6526,17509
1785252901488724657,222,881,331,21004,23383,1762,6526,26833
1785252901510530438,129,899,212,11224,12285,1631,6526,15366
1785252901544341936,121,884,187,5633,6083,1015,6647,15086
1785252901584372076,116,929,380,16890,18717,2359,6647,22711
1785252901614803638,186,1714,352,14583,15826,1497,6647,19850
1785252901639273830,116,868,199,7547,8170,698,6647,10205
1785252901661487245,116,868,199,7547,8170,698,6647,10205
1785252901713009967,208,831,271,13513,14644,1278,6647,17383
1785252901727824184,208,831,271,13513,14644,1278,6647,17383
1785252901786793695,202,847,369,18575,20709,2559,6647,24998
1785252901813455323,113,838,257,13880,15143,1929,6647,18566
1785252901827331191,113,838,257,13880,15143,1929,6647,18566
1785252901889901435,335,1779,695,19951,22194,2930,6647,28293
1785252901914150382,120,973,306,14467,15768,1660,6647,19138
1785252901936554529,116,823,162,5264,5706,477,6647,7436
1785252901961536796,116,823,162,5264,5706,477,6647,7436
1785252902028102286,370,882,289,21120,23065,1971,5401,32147
1785252902029109727,370,882,289,21120,23065,1971,5401,32147
1785252902102061438,207,867,438,30687,34493,3713,5401,40036
1785252902126511180,125,894,266,17867,19885,2378,5401,24209
1785252902127406487,125,894,266,17867,19885,2378,5401,24209
1785252902201816859,242,917,448,30546,34228,3885,5401,40127
1785252902226563840,129,929,292,18127,19942,2928,5401,24538
1785252902234020865,133,931,104,3387,3689,334,5401,5311
1785252902261171050,133,931,104,3387,3689,334,5401,5311
1785252902326576847,234,903,375,24762,27137,2449,5401,31288
1785252902327647567,234,903,375,24762,27137,2449,5401,31288
1785252902397262804,206,891,410,27209,30230,3342,5401,35432
1785252902424947468,131,915,842,20251,22433,2768,5401,27482
1785252902427257169,131,915,842,20251,22433,2768,5401,27482
1785252902496849154,240,905,387,26275,29142,3389,5401,34491
1785252902532668386,119,911,368,20964,23139,3248,6891,35044
1785252902537633032,137,928,85,2387,2636,241,6891,4230
1785252902561053085,137,928,85,2387,2636,241,6891,4230
1785252902636073072,251,865,441,32152,35537,3282,6891,40682
1785252902636102247,251,865,441,32152,35537,3282,6891,40682
1785252902693873614,210,897,358,24646,27064,2910,6891,31776
1785252902731619516,133,875,315,28660,31858,3083,6891,36560
1785252902731653142,133,875,315,28660,31858,3083,6891,36560
1785252902784867435,212,835,354,17455,19062,2130,6891,22952
1785252902825427528,101,817,410,22411,24818,3491,6891,30001
1785252902834152357,116,833,84,2731,2994,1062,6891,5254
1785252902861869415,116,833,84,2731,2994,1062,6891,5254
1785252902923794446,232,875,402,21040,23543,2747,6891,28052
1785252902927935128,232,875,402,21040,23543,2747,6891,28052
1785252902989834227,208,912,311,21795,23950,2069,6891,28074
1785252903039507116,120,847,374,29088,32830,2752,6813,44038
1785252903046231466,131,939,113,3647,3983,314,6813,5907
1785252903080871019,201,1670,280,13688,14928,1590,6813,18819
1785252903132133420,113,882,396,28962,32553,2877,6813,37132
1785252903138302144,133,878,95,3839,4202,337,6813,5999
1785252903161103826,133,878,95,3839,4202,337,6813,5999
1785252903228024670,342,1684,623,23420,26367,3266,6813,32640
1785252903228074915,342,1684,623,23420,26367,3266,6813,32640
1785252903276811625,213,846,242,10777,11731,1550,6813,15169
1785252903326173398,132,826,423,22954,26032,3459,6813,31169
1785252903327191092,132,826,423,22954,26032,3459,6813,31169
1785252903375908742,225,902,245,10035,10842,1907,6813,14734
1785252903426274835,111,1618,420,23084,26183,2795,6813,31461
1785252903444132267,124,833,117,5264,5719,515,7559,15314
1785252903460989072,124,833,117,5264,5719,515,7559,15314
1785252903535145819,206,818,424,30460,34325,3686,7559,39736
1785252903535174530,206,818,424,30460,34325,3686,7559,39736
1785252903573009219,254,999,167,7791,8474,815,7559,11331
1785252903637987307,120,874,409,33581,38191,3103,7559,43015
1785252903638094249,120,874,409,33581,38191,3103,7559,43015
1785252903672478424,234,1048,184,7143,7738,837,7559,10622
1785252903736219172,124,869,404,31389,35716,3495,7559,40989
1785252903747799826,144,923,166,8096,8807,881,7559,11405
1785252903760954346,144,923,166,8096,8807,881,7559,11405
1785252903828175826,218,1005,435,23921,27126,3682,7559,32786
1785252903828215633,218,1005,435,23921,27126,3682,7559,32786
1785252903869815396,246,901,141,5191,5651,537,7559,8042
1785252903927909806,224,1009,432,23519,26565,3898,7559,32454
1785252903951129997,143,1066,206,10872,11794,1026,7476,22210
1785252903961017341,143,1066,206,10872,11794,1026,7476,22210
1785252904037092289,257,924,435,32038,36201,3653,7476,42017
1785252904051924827,161,946,218,10624,11558,1142,7476,14557
1785252904061351483,161,946,218,10624,11558,1142,7476,14557
1785252904128043847,231,931,423,24748,27640,3227,7476,32783
1785252904128128525,231,931,423,24748,27640,3227,7476,32783
1785252904169326264,329,1391,158,4310,4817,508,7476,7569
1785252904226425781,123,919,408,23759,26195,3189,7476,31397
1785252904227261877,123,919,408,23759,26195,3189,7476,31397
1785252904266152896,226,1054,99,2460,2708,229,7476,4516
1785252904328665843,129,870,383,26344,29158,2979,7476,33720
1785252904346803209,121,865,193,13521,14863,1763,7476,18026
1785252904361112470,121,865,193,13521,14863,1763,7476,18026
1785252904429102010,231,934,381,26566,29413,2401,7476,33677
1785252904429139102,231,934,381,26566,29413,2401,7476,33677
1785252904473738765,229,870,91,2412,2659,241,7474,11722
1785252904532135142,116,852,336,30340,33475,2292,7474,37291
1785252904554679025,124,874,264,16858,18477,2346,7474,22330
1785252904565707761,128,887,91,2411,2683,230,7474,4156
1785252904618426172,132,930,341,17919,19672,2365,7474,23659
1785252904651130610,123,894,376,16668,18690,2036,7474,22439
1785252904660936307,123,894,376,16668,18690,2036,7474,22439
1785252904717337198,221,880,339,16507,18238,2106,7474,22050
1785252904727485773,221,880,339,16507,18238,2106,7474,22050
1785252904766222645,219,897,96,2429,2665,249,7474,4285
1785252904824631932,121,916,329,23255,25434,2446,7474,29440
1785252904827472442,121,916,329,23255,25434,2446,7474,29440
1785252904866496598,211,1127,102,2562,2832,317,7474,4736
1785252904924699640,123,871,314,17408,19100,1957,7205,29757
1785252904952406986,127,879,312,17942,20082,2050,7205,23742
1785252904961067529,127,879,312,17942,20082,2050,7205,23742
1785252905018329084,247,937,359,17555,19259,1924,7205,23010
1785252905027730066,247,937,359,17555,19259,1924,7205,23010
1785252905068169980,209,1073,165,3721,4079,525,7205,6227
