timestamp_ns,relative_time_from_T_cross_s,bundle_generation,trajectory_time_s,analytic_role,NavigationCommand_role,recovery_state,safety_suffix_active,planner_position,planner_velocity,planner_acceleration,planner_jerk,LIO_position,LIO_velocity,PX4_input_trajectory_position,PX4_input_trajectory_velocity,PX4_input_trajectory_acceleration,PX4_effective_position_setpoint,PX4_effective_velocity_setpoint,PX4_effective_acceleration_setpoint,PX4_position,PX4_velocity,aligned_LIO_tracking_error_m,px4_tracking_error_m,frame_position_residual_m,frame_velocity_residual_mps,delta_v_px4_controller_mps,delta_a_px4_controller_mps2,command_gap_ms,setpoint_gap_ms,external_mode_output_state,planner_source_method,LIO_source_method,LIO_position_source_ns,LIO_position_source_age_ms,LIO_velocity_source_ns,LIO_velocity_source_age_ms,LIO_velocity_source_semantics,PX4_state_source_method,PX4_position_source_ns,PX4_position_source_age_ms,PX4_velocity_source_ns,PX4_velocity_source_age_ms,PX4_effective_source_method,PX4_effective_source_ns,PX4_effective_source_age_ms,planner_velocity_norm_mps,planner_acceleration_norm_mps2,planner_jerk_norm_mps3
27032000000,-2.287484858,1,3.9840000000000004,MAIN,MAIN,TRACK_MAIN,False,"1.58620949809489,-0.1110551780666735,2.9785112035447514","0.67875028423481787,0.049496838912859234,0.010846204020756853","-0.20505864141576957,-0.0034909375133312937,0.002945288409463509","-0.06389249651008555,-0.0091661253452872127,0.002027086160872521","1.5193104757285947,-0.15797572501207338,2.9515693055990364","0.67616018602460948,0.084697834436803066,0.0039093283052343492",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.056559417396783829,1.6929484605789185,-2.9887983798980713","0.052285170182585716,0.68507242202758789,-0.016984850168228149","-0.056008417159318924,-0.10273473709821701,0.032898952253162861","0.054771834053099155,1.6930845975875854,-2.9825665950775146","0.07362360879778862,0.68054014444351196,-0.02032970916479826",0.08604000688132744,0.026767590690476482,0.062012778268412505,0.02028426525236378,0.009242683271884291,0.1204702313927995,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27028000000,4.0,27028000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27036000000,4.0,27036000000,4.0,position:linear;velocity:linear;acceleration:linear,27036000000,4.0,0.6806390567348244,0.20510950194424946,0.06457846423104542
27048000000,-2.271484858,1,4.0,MAIN,MAIN,TRACK_MAIN,False,"1.5970432129342482,-0.11026368170959855,2.9786851211534571","0.67546152153118211,0.04943981862546272,0.010893579008181706","-0.20601456752337466,-0.0036360976543829693,0.0029760159142857567","-0.055594182428098549,-0.0089783423946049601,0.0018136736177601365","1.5289601781316478,-0.15703583372710214,2.9456087778024735","0.67187900435889991,0.083852311656949285,-0.0061605634604628935",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.057154350914061069,1.7011522650718689,-2.9889276623725891","0.051215688697993755,0.67900736629962921,-0.01667892187833786","-0.058216048404574394,-0.11355321481823921,0.032735626213252544","0.056053614243865013,1.7037048041820526,-2.9830365180969238","0.07338276132941246,0.67778939008712769,-0.019963018596172333",0.08897740343341519,0.026806655252252495,0.06536650182403851,0.02875735876235888,0.007014051736457447,0.11315208416729296,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,exact,27048000000,0.0,27048000000,0.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27052000000,4.0,27052000000,4.0,position:linear;velocity:linear;acceleration:linear,27052000000,4.0,0.6773560605756368,0.2060681438474113,0.05634370562889187
27064000000,-2.255484858,1,4.016,MAIN,MAIN,TRACK_MAIN,False,"1.6078241908808377,-0.10947311612886546,2.9788598005492126","0.67215852719700564,0.049380499952241474,0.010941418274247203","-0.20683753521930459,-0.0037782270129587403,0.003003320513980029","-0.047273363788470135,-0.0087872862938850882,0.0015992390113273025","1.5397046289996263,-0.15568896118408795,2.9455059730618931","0.67018494356764635,0.084153786630950161,-0.0066232218059404683",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.058144604787230492,1.7147468328475952,-2.9891443252563477","0.050712538883090019,0.67944744229316711,-0.016502706333994865","-0.058993468061089516,-0.10556281358003616,0.031895337626338005","0.057333355769515038,1.7142766118049622,-2.9834880828857422","0.073134247213602066,0.67508590221405029,-0.019561202265322208",0.0888181110647507,0.026859058953776632,0.06545169809683658,0.028828349043397723,0.009264477096730214,0.12051227500594816,16.0,0.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27068000000,4.0,27068000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27052000000,12.0,27052000000,12.0,position:linear;velocity:linear;acceleration:linear,27052000000,12.0,0.6740587764379551,0.20689383970787584,0.048109717206642276
27080000000,-2.239484858,1,4.032,MAIN,MAIN,TRACK_MAIN,False,"1.6185522212619143,-0.10868351770848182,2.9790352487216643","0.66884343127566748,0.049318931802424637,0.010989666925755759","-0.20752721667781682,-0.0039172736420412246,0.0030271866268340997","-0.038934080722903275,-0.0085930101532080694,0.0013838789861284617","1.5504240542091785,-0.15434006772150022,2.9453964776828503","0.66848902898385854,0.084279160288355706,-0.0070792205313754686",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.059134189039468765,1.7283020317554474,-2.9893615245819092","0.050208806991577148,0.6798543781042099,-0.016339336987584829","-0.059892832301557064,-0.097379468381404877,0.030979024711996317","0.058611643500626087,1.7248229682445526,-2.9839277267456055","0.072886044159531593,0.67236094176769257,-0.019153732340782881",0.08864273586740472,0.02690029415611009,0.06553722934955428,0.02886109180407717,0.012274029398844045,0.12814917881764135,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27088000000,8.0,27088000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27076000000,4.0,27076000000,4.0,position:linear;velocity:linear;acceleration:linear,27076000000,4.0,0.6707493312511611,0.20758625810419593,0.03989508223176051
27096000000,-2.223484858,1,4.048,MAIN,MAIN,TRACK_MAIN,False,"1.6292271275246404,-0.10789492204329496,2.9792114717802369","0.66551836853626689,0.049255163909546915,0.01103826983263223","-0.20808334915856719,-0.0040531864533591422,0.0030476002285819981","-0.030580428777588153,-0.0083955682057687553,0.0011676915784017139","1.5611126573125591,-0.15299422891706091,2.9452804889096864","0.6665908215160784,0.084106298591898665,-0.0075812550448890181",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.059858713299036026,1.7381757299105327,-2.9895216623942056","0.04933102118472258,0.6758935650189718,-0.016132997038463753","-0.061805615201592445,-0.10084967811902364,0.030182352599998314","0.059884859248995781,1.7353173693021138,-2.9843381245930991","0.072606702645619706,0.66951008637746179,-0.018731989587346714",0.08845812642899585,0.026958476888924835,0.06560278601821525,0.028864331922538337,0.011558836519423969,0.12624829898230897,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27088000000,8.0,27088000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27092000000,4.0,27092000000,4.0,position:linear;velocity:linear;acceleration:linear,27092000000,4.0,0.6674298565630914,0.20814513298327475,0.031733447548936866
27112000000,-2.207484858,1,4.064,MAIN,MAIN,TRACK_MAIN,False,"1.6398487673032918,-0.10710736392591329,2.979388474950547","0.66218547742512879,0.049189246817565965,0.011087171653021977","-0.20850573589328203,-0.0041859152353571905,0.0030645488746710026","-0.022216558913170203,-0.008195015807876932,0.00095077621606864948","1.5717390402562548,-0.15195174035824854,2.9449204571279104","0.66435915912388066,0.083053368520895343,-0.0085575553216903633",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.060385111719369888,1.7453277309735615,-2.989638646443685","0.048177807902296386,0.6687329808870951,-0.015899405193825562","-0.064087601378560066,-0.11373050014177959,0.029269434201220672","0.061152702197432518,1.7457697192827861,-2.9847208658854165","0.072266707817713424,0.66665128866831458,-0.018253024046619732",0.08853246448986081,0.027022432387267734,0.0659710724875167,0.028989878803446056,0.008188430980048468,0.11668780474455631,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27108000000,4.0,27108000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27116000000,4.0,27116000000,4.0,position:linear;velocity:linear;acceleration:linear,27116000000,4.0,0.6641024874900626,0.20857026453107336,0.023698897642016117
27116000000,-2.203484858,1,4.08,MAIN,MAIN,TRACK_MAIN,False,"1.6504170324696483,-0.10632087733385259,2.9795662625712178","0.65884689900321991,0.049121231866690804,0.011136316858742501","-0.20879424697236271,-0.0043154106711659201,0.0030780217225286621","-0.013846677504741223,-0.0079914094389560431,0.00073323371873409982","1.5743658310374373,-0.15191583467926098,2.9446506143119819","0.66370240854737861,0.082309735908482909,-0.0091211379672869915",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.060516711324453354,1.7471157312393188,-2.9896678924560547","0.047889504581689835,0.66694283485412598,-0.015841007232666016","-0.064658097922801971,-0.11695070564746857,0.02904120460152626","0.061469662934541702,1.7483828067779541,-2.9848165512084961","0.072181709110736847,0.66593658924102783,-0.018133282661437988",0.09529841482404114,0.0349094058873233,0.06630665293463929,0.029161137392001824,0.009444333799749486,0.11449070131457034,4.0,0.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27108000000,8.0,27108000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,exact,27116000000,0.0,27116000000,0.0,position:exact;velocity:exact;acceleration:exact,27116000000,0.0,0.660769361653095,0.20886152004555833,0.01600408492940571
27144000000,-2.175484858,1,4.096,MAIN,MAIN,TRACK_MAIN,False,"1.6609318491661869,-0.10553549541691218,2.9797448380910989","0.65550477586925293,0.049051171178922978,0.011185649761095262","-0.20894882023155503,-0.004441624356572027,0.0030880095538297347","-0.0054750463418624662,-0.0077848067015440781,0.0005151662976864424","1.592825331090518,-0.15052885478788716,2.9436647046863764","0.66010878044787757,0.079845101402690119,-0.011275953459848047",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.062092330306768417,1.768385648727417,-2.9900215864181519","0.046814983710646629,0.66493913531303406,-0.015697712078690529","-0.065708514302968979,-0.10904201865196228,0.026404767297208309","0.063675006851553917,1.7665553987026215,-2.985414981842041","0.071467600762844086,0.66102248430252075,-0.017301331274211407",0.08924503469874207,0.027153919438405325,0.06738714628878824,0.029793935196212634,0.010694221751282394,0.12085042280419692,28.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27148000000,4.0,27148000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27140000000,4.0,27140000000,4.0,position:linear;velocity:linear;acceleration:linear,27132000000,12.0,0.6574326181001376,0.2090188348118134,0.00953125092210981
27160000000,-2.159484858,1,4.112,MAIN,MAIN,TRACK_MAIN,False,"1.6713931778220235,-0.10475125048478255,2.9799242040669172","0.65216125106871026,0.048979117643310269,0.011235114537030522","-0.20896946213851919,-0.0045645088179872007,0.0030945047967633199","0.0028940173714229189,-0.0075752663212939608,0.00029667755589762868","1.6033767739646492,-0.14925535069802262,2.9434816870989553","0.65839547781020291,0.079434882445839544,-0.011737023523658395",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.063140958547592163,1.7824766238530476,-2.9902587334314981","0.046419838443398476,0.66612449288368225,-0.015688338006536167","-0.06565607090791066,-0.097030094514290496,0.024827798518041771","0.06492609654863675,1.7768820524215698,-2.9857231775919595","0.071025763948758439,0.65817674994468689,-0.016902908993264038",0.08907807346614396,0.027226896114160373,0.06747231913127082,0.029849737860674352,0.014877944457344887,0.13054599191512226,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27168000000,8.0,27168000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27156000000,4.0,27156000000,4.0,position:linear;velocity:linear;acceleration:linear,27156000000,4.0,0.6540943962145547,0.20904221297897868,0.008114678918897627
27176000000,-2.143484858,1,4.128,MAIN,MAIN,TRACK_MAIN,False,"1.681801013151206,-0.1039681739948934,2.9801043621613266","0.64881846698862233,0.04890512490091381,0.011284655255670156","-0.20885624867951869,-0.0046840175304187492,0.0030975015482988255","0.01125614101663075,-0.0073628481469724116,7.7872488022989739e-05","1.6138953082488379,-0.14798594331240472,2.9432924316035991","0.65613696284921563,0.079090137322219548,-0.012074412971269786",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.064187377691268921,1.7964606682459514,-2.9904973109563193","0.046029912307858467,0.66721180081367493,-0.015704135720928509","-0.065531934301058456,-0.085277186085780457,0.022966135603686173","0.0661693053940932,1.7871698141098022,-2.9860118230183921","0.070551867286364242,0.65534469485282898,-0.016447538199524086",0.08890369511648037,0.027297585526405613,0.06754917320978461,0.029783073084764657,0.019134089584766978,0.14019117970993789,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27168000000,8.0,27168000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27180000000,4.0,27180000000,4.0,position:linear;velocity:linear;acceleration:linear,27180000000,4.0,0.6507568346097329,0.20893172843909547,0.013450587628280152
27192000000,-2.127484858,1,4.144,MAIN,MAIN,TRACK_MAIN,False,"1.6921553841332644,-0.10318629654050313,2.980285313141406","0.64547856423817151,0.048829247329484862,0.011334215905186767","-0.20860932624600181,-0.0048001049354390868,0.0030969955964540719","0.019606896560823373,-0.0071476131504603913,-0.00014114251959901347","1.6243784850992562,-0.14671965544847765,2.9430981436735335","0.6535209400136256,0.078918141424567337,-0.012288487520953521",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.06444898247718811,1.7999566793441772,-2.9905569553375244","0.044539852999150753,0.65596796572208405,-0.015519257634878159","-0.068556802347302437,-0.11022100225090981,0.022070943377912045","0.067408492788672447,1.7974188625812531,-2.9862728118896484","0.07006453350186348,0.65248429775238037,-0.016036241315305233",0.08872286601270797,0.027365938857964612,0.0676162627807635,0.029694296827410347,0.012080605179007676,0.11991081650813874,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27188000000,4.0,27188000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27196000000,4.0,27196000000,4.0,position:linear;velocity:linear;acceleration:linear,27196000000,4.0,0.647422070009913,0.20868752570751922,0.02086956366832571
27212000000,-2.107484858,1,4.16,MAIN,MAIN,TRACK_MAIN,False,"1.7024563539756956,-0.10240564783903637,2.9804670568775786","0.64214368051513482,0.048751540027858239,0.011383740420037175","-0.20822891252131548,-0.0049127264591554698,0.0030929844425617303","0.027941800556579466,-0.0069296234267539336,-0.00036025968894598526","1.6370356727776068,-0.14550881258680665,2.9423076589840624","0.64994101314963204,0.077915392569565922,-0.013518694032798026",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.065232053399085999,1.8103646039962769,-2.9907369613647461","0.043338794261217117,0.64911389350891113,-0.015456026419997215","-0.070210449397563934,-0.11934241652488708,0.020327672362327576","0.068942941725254059,1.810167670249939,-2.9865655899047852","0.069406121969223022,0.64885437488555908,-0.015537983737885952",0.08714291702307819,0.02490016190840764,0.06841778555691751,0.030296517818656454,0.009719320921667836,0.11275251197484092,20.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27208000000,4.0,27208000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,exact,27212000000,0.0,27212000000,0.0,position:exact;velocity:exact;acceleration:exact,27212000000,0.0,0.6440922361172833,0.20830982080505486,0.028790513823545437
27216000000,-2.103484858,1,4.176,MAIN,MAIN,TRACK_MAIN,False,"1.7127040200582289,-0.10162625672067385,2.9806495923429734","0.63881594945810605,0.048672058800054346,0.011433172708555372","-0.2077152973671943,-0.0050218385301803448,0.0030854673235362062","0.036256314142024237,-0.0067089421939628968,-0.0005793698503123168","1.6392447149724245,-0.14556143037218369,2.9417144822145809","0.64850392204277907,0.076939295722300197,-0.014536726332105713",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.065492474784453705,1.8138071497281392,-2.990797440210978","0.043246765310565628,0.64936353762944543,-0.015488355730970701","-0.070141284416119262,-0.11627735197544098,0.019648957066237926","0.069247650603453323,1.8127021392186482,-2.986610253651937","0.069269695629676178,0.64813296000162757,-0.015400965077181658",0.0940346307919995,0.03258277240224249,0.069158659589105,0.03090672653864321,0.012535147985746026,0.1145351218722508,4.0,0.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27208000000,8.0,27208000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27212000000,4.0,27212000000,4.0,position:linear;velocity:linear;acceleration:linear,27212000000,4.0,0.6407694624653091,0.2077989021413967,0.036876359499692125
27240000000,-2.079484858,1,4.192,MAIN,MAIN,TRACK_MAIN,False,"1.7228985138586075,-0.10084815111719769,2.980832917613228","0.63549749948454526,0.048590860139096248,0.011482456680898645","-0.2070688437105801,-0.0051273985976007519,0.0030744452341408823","0.044545843040809885,-0.0064856337933117958,-0.00079836244230868658","1.6535946613385988,-0.14483392013732163,2.9397223307007594","0.64295046872977735,0.073621356302282059,-0.017777811603816172",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.066989429295063019,1.833581805229187,-2.9911454319953918","0.04260637890547514,0.64984080195426941,-0.015670526307076216","-0.069914065301418304,-0.10103821381926537,0.015774502651765943","0.071072956547141075,1.8278957605361938,-2.9868710041046143","0.06844097375869751,0.64381510019302368,-0.014618759276345372",0.09180333439856335,0.027592917115004306,0.07150496526537213,0.03281953314199399,0.01609609482350515,0.1256785164383561,24.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27248000000,8.0,27248000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27236000000,4.0,27236000000,4.0,position:linear;velocity:linear;acceleration:linear,27236000000,4.0,0.6374558732583735,0.20715513140039052,0.045022582783606574
27256000000,-2.063484858,1,4.208,MAIN,MAIN,TRACK_MAIN,False,"1.7330400008596403,-0.10007135805109967,2.9810170298667469","0.63219045261465912,0.048508001210537777,0.011531536277351789","-0.20628998843005242,-0.0052293651489477566,0.0030599209492543911","0.052805737562179544,-0.0062597636891390251,-0.0010171255118632261","1.6638681766933876,-0.14365795842814802,2.9394372110278577","0.6408368157441845,0.073117244708246612,-0.017911924850477452",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.067703656852245331,1.842966655890147,-2.9913127819697061","0.041798402865727745,0.64576011896133423,-0.015744325704872608","-0.070600287367900208,-0.10434473305940628,0.013849136574814716","0.072277071575323745,1.8379684885342915,-2.9870098431905112","0.067842884610096618,0.64096957445144653,-0.014222885792454084",0.09172466585161448,0.02767060687946425,0.07162922261095851,0.03256505111889703,0.015713120297044626,0.12227881578873287,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27248000000,8.0,27248000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27252000000,4.0,27252000000,4.0,position:linear;velocity:linear;acceleration:linear,27252000000,4.0,0.6341535861977641,0.2063789444263825,0.05318519629780947
27272000000,-2.047484858,1,4.224,MAIN,MAIN,TRACK_MAIN,False,"1.7431286804373638,-0.099295903624954149,2.981201925385411","0.62889692328108016,0.048423539835705603,0.011580355496986522","-0.20537924324263557,-0.0053276977281676297,0.003041899046138663","0.06103129260083584,-0.0060313984688979694,-0.0012355457142196324","1.6741070412434909,-0.14248854023207477,2.9391501384914496","0.63833156815171954,0.072701076388484664,-0.017949668088286883",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.068222396075725555,1.8497629364331563,-2.9914350112279258","0.040729398528734841,0.63868886232376099,-0.015793235041201115","-0.071921906123558685,-0.11653659492731094,0.011918207475294668","0.073472393055756882,1.8480040828386943,-2.9871160189310708","0.06720961009462674,0.63811689615249634,-0.013804741824666658",0.09164029307602141,0.027743431730479134,0.07173705149266282,0.03222646172082363,0.013146491346411509,0.11203396600416259,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27268000000,4.0,27268000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27276000000,4.0,27276000000,4.0,position:linear;velocity:linear;acceleration:linear,27276000000,4.0,0.6308647112940029,0.20547085211242808,0.06134103860574412
27288000000,-2.031484858,1,4.24,MAIN,MAIN,TRACK_MAIN,False,"1.753164785730025,-0.09852181301106093,2.9813875995557497","0.6256190171243281,0.048337534474650973,0.011628858426679212","-0.20433719559033037,-0.0054223569535903904,0.0030203859267050326","0.069217747637072335,-0.0058006058431559759,-0.0014535083129383342","1.6843126864420546,-0.14132518333885094,2.9388620815617257","0.63602377572564628,0.072502477160765827,-0.018043915054706528",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.069516265764832497,1.8666346371173859,-2.9917423725128174","0.040754117071628571,0.64349567890167236,-0.016096324194222689","-0.069933691993355751,-0.091729562729597092,0.0092232129536569118","0.074657101184129715,1.858002245426178,-2.9872019290924072","0.06654709205031395,0.63520587980747223,-0.013449880992993712",0.09154867431284046,0.027810083207879525,0.07183181149860711,0.03206235729076851,0.019925900386035186,0.13035373811538262,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,exact,27288000000,0.0,27288000000,0.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27292000000,4.0,27292000000,4.0,position:linear;velocity:linear;acceleration:linear,27292000000,4.0,0.6275913496655336,0.2044314412897373,0.0694755806201925
27304000000,-2.015484858,1,4.256,MAIN,MAIN,TRACK_MAIN,False,"1.7631485834876477,-0.097749110441364723,2.9815740468705809","0.62235882977415269,0.048250044208817927,0.01167698927048233","-0.2031645095267347,-0.0055133045358993771,0.0029953898397802325","0.077360286736716688,-0.0055674546455947993,-0.0016708971798966021","1.6944747735902472,-0.14017130368645989,2.9385723204561383","0.63358378716872776,0.072023991330689721,-0.018125315589083344",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.070291373878717422,1.8767102360725403,-2.9919275045394897","0.040080351755023003,0.64039811491966248,-0.016283214092254639","-0.069809582084417343,-0.091366782784461975,0.0067483126185834408","0.075824830681085587,1.8679501414299011,-2.9872488975524902","0.065835282206535339,0.63232943415641785,-0.013039886020123959",0.09145973496665662,0.027885486359154384,0.07190026436137532,0.031798479734814686,0.020331674561120516,0.12933554325448618,16.0,0.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27308000000,4.0,27308000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27292000000,12.0,27292000000,12.0,position:linear;velocity:linear;acceleration:linear,27292000000,12.0,0.6243355923238948,0.20326137561877441,0.07757836304410892
27312000000,-2.007484858,1,4.272,MAIN,MAIN,TRACK_MAIN,False,"1.7730803739020455,-0.096977819197653761,2.9817612609311208","0.61911844561665674,0.048161128723420737,0.01172469237935217","-0.20186192660375291,-0.0056005032961028989,0.0029669209033759136","0.085454038551100453,-0.0053320148330111838,-0.0018875947952881611","1.6995438330634391,-0.13959616610546899,2.9384273688845837","0.63242101310322618,0.071783808298720761,-0.018115748680279566",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.070549404869476959,1.8800556063652039,-2.9919894138971963","0.039566292737921081,0.63687204321225488,-0.016343171397844952","-0.070242090771595642,-0.097314928968747452,0.0055899928944806252","0.076406455288330719,1.8729177912076314,-2.987267017364502","0.065472786625226334,0.63090021411577857,-0.012822183780372143",0.09540321027912974,0.03281298185906684,0.07193537461120018,0.03161166697697837,0.020258128779537508,0.12321457024065605,8.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27308000000,4.0,27308000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27316000000,4.0,27316000000,4.0,position:linear;velocity:linear;acceleration:linear,27316000000,4.0,0.6210995189453051,0.2019613964820888,0.08564103047595593
27336000000,-1.983484858,1,4.288,MAIN,MAIN,TRACK_MAIN,False,"1.7829604904169605,-0.096207961602041495,2.9819492344495795","0.61589993654718356,0.048070848289534784,0.011771912281236557","-0.20043026675816833,-0.0056839171835021407,0.0029349911269531126","0.093494076317140795,-0.005094357485315254,-0.0021034822476233006","1.7146908752001626,-0.13788375803191233,2.9379941200645185","0.62891461553092476,0.070832083301071366,-0.01786851920503485",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.071579668670892715,1.8933673699696858,-2.9922380050023398","0.038416258990764618,0.63024679819742835,-0.016639556114872295","-0.070078832407792405,-0.10295911878347397,0.0018184568034484982","0.07812527070442836,1.8877487182617188,-2.9872808456420898","0.064342322448889419,0.62666018803914392,-0.012240927045543989",0.09126699540643082,0.028003775882406004,0.0720056754497197,0.03088329957680537,0.017964896053980498,0.11691845475148623,24.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27328000000,8.0,27328000000,8.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27340000000,4.0,27340000000,4.0,position:linear;velocity:linear;acceleration:linear,27332000000,4.0,0.6178851966286758,0.20053232387875705,0.0936563901832096
27352000000,-1.967484858,1,4.304,MAIN,MAIN,TRACK_MAIN,False,"1.7927892995181232,-0.095439559007738359,2.9821379592522295","0.61270536070912662,0.047979263745901002,0.011818593711513892","-0.19887042919829412,-0.0057635112936622046,0.0028996144336910779","0.10147541785725878,-0.0048545548055320964,-0.0023184392337287085","1.7247468250779958,-0.13675480092156178,2.9377088251875465","0.62660572123599156,0.070040603393048378,-0.017634026969145677",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.072093863040208817,1.8999885718027751,-2.9923627773920694","0.037431202828884125,0.62325700124104821,-0.01682028981546561","-0.070975604156653091,-0.11425154656171799,-0.00022801512386649847","0.079257622361183167,1.8975918889045715,-2.9872603416442871","0.063559157773852348,0.6237851083278656,-0.011925265658646822",0.09116290636037613,0.028055614548778047,0.07203463716187014,0.03039270924329633,0.01573580855692758,0.10686491377952938,16.0,24.0,WAIT_FIRST_COMMAND,scenario.pva_command,linear,27348000000,4.0,27348000000,4.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27356000000,4.0,27356000000,4.0,position:linear;velocity:linear;acceleration:linear,27356000000,4.0,0.6146946786402315,0.1989750573207857,0.1016179230851806
27368000000,-1.951484858,1,4.32,MAIN,MAIN,TRACK_MAIN,False,"1.8025672005030753,-0.094672631790116604,2.9823274262829775","0.60953676121843436,0.04788643648044083,0.011864681643792369","-0.19718339329058843,-0.0058392518863810139,0.0028608066827523482","0.10939302557942732,-0.0046126801198012324,-0.0025323440587478041","1.7347732762364401,-0.13563339689206438,2.9374268675162618","0.62514188325954112,0.069691555960054094,-0.017461425859505695",NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,"0.073376107960939407,1.9164256155490875,-2.9926764965057373","0.03753206692636013,0.62786026298999786,-0.01724989665672183","-0.068348949775099754,-0.089076224714517593,-0.0031331372447311878","0.080371217802166939,1.9073911905288696,-2.9872217178344727","0.062738016247749329,0.62088069319725037,-0.011660808697342873",0.09104867172436129,0.02810787485927243,0.0720382970516032,0.030242585882521187,0.02172473766862203,0.12487872673761881,16.0,16.0,WAIT_FIRST_COMMAND,scenario.pva_command,exact,27368000000,0.0,27368000000,0.0,body_twist_rotated_by_q_xyzw_to_lio_enu_then_enu_to_ned,linear,27372000000,4.0,27372000000,4.0,position:linear;velocity:linear;acceleration:linear,27372000000,4.0,0.6115300031445412,0.19729057673152958,0.10951951255251606
